Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Porto R32,L vs Kempen,42% (5/12),60% (3/5),2/4,70% (7/10),29% (2/7),0/2,0/0,1/2,0/0,0/1
2019 W15 Budapest R32,W vs Duca,70% (7/10),71% (5/7),0/1,11% (1/9),0% (0/1),3/3,0/0,1/1,0/0,0/0
2019 W25 Klosters QF,L vs Kurata,13% (1/8),100% (1/1),1/4,78% (7/9),29% (2/7),0/1,0/0,1/2,0/0,0/1
2019 W25 Klosters R32,W vs Ayukawa,46% (6/13),100% (6/6),1/2,31% (4/13),25% (1/4),3/4,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Bains,33% (3/9),100% (3/3),3/6,78% (7/9),14% (1/7),1/3,0/0,1/1,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Arcangioli,57% (8/14),88% (7/8),2/3,36% (5/14),20% (1/5),5/6,1/1,1/2,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Chiesa,71% (10/14),90% (9/10),3/6,57% (8/14),0% (0/8),5/8,0/1,3/4,0/1,2/2
2019 W15 Le Havre QF,L vs Noel,29% (4/14),100% (4/4),0/4,62% (8/13),50% (4/8),2/3,0/0,0/0,0/0,0/0
2019 W15 Le Havre R16,W vs Armitano,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2019 W15 Le Havre R32,W vs Codino,44% (4/9),100% (4/4),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/1,0/0
2017 Heraklion $15K SF,W vs Rosca,67% (10/15),90% (9/10),4/6,50% (7/14),0% (0/7),3/8,0/1,0/1,0/0,0/0
2017 Heraklion $15K R16,W vs In Albon,89% (8/9),63% (5/8),2/3,30% (3/10),0% (0/3),3/5,1/1,2/2,1/1,0/0
2017 Heraklion $15K QF,L vs Ramialison,54% (7/13),86% (6/7),3/7,62% (8/13),0% (0/8),2/6,1/1,0/1,0/0,0/0
2017 Heraklion $15K SF,L vs Jani,64% (7/11),86% (6/7),4/8,82% (9/11),11% (1/9),0/6,0/1,0/0,0/0,0/0
2017 Heraklion $15K QF,W vs Suvrijn,88% (7/8),100% (7/7),1/2,29% (2/7),0% (0/2),4/6,1/2,0/0,0/0,0/0
2017 Heraklion $15K R16,W vs Antonakis,56% (5/9),100% (5/5),1/2,44% (4/9),50% (2/4),3/5,2/2,0/0,1/1,0/0
2017 Heraklion $15K R32,W vs Molinaro,78% (7/9),100% (7/7),2/3,38% (3/8),0% (0/3),2/5,0/1,0/0,0/1,0/0
2017 TeldeLP De Gran Canaria $15K F,L vs Maristany Zuleta De Reales,63% (10/16),50% (5/10),0/4,50% (8/16),25% (2/8),2/5,1/1,1/3,0/0,0/1
2017 TeldeLP De Gran Canaria $15K SF,W vs Fita Boluda,75% (9/12),89% (8/9),5/6,50% (6/12),0% (0/6),4/8,2/3,1/1,1/2,0/0
2017 TeldeLP De Gran Canaria $15K QF,W vs Lantigua De La Nuez,88% (7/8),86% (6/7),1/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 (10 matches),,48.2%,88.7%,38.7%,44.9%,22.9%,69.2%,77.8%,66.7%,75.0%,50.0%
2017 (28 matches),,60.3%,81.1%,41.4%,40.1%,14.8%,63.1%,76.3%,38.9%,72.2%,33.3%
2016 (36 matches),,60.0%,82.9%,47.8%,49.7%,20.7%,64.0%,60.4%,48.4%,63.2%,42.9%
2015 (11 matches),,64.5%,88.7%,51.2%,50.0%,18.2%,63.6%,75.0%,50.0%,60.0%,50.0%
2014 (11 matches),,52.2%,78.3%,36.6%,51.3%,20.7%,65.0%,40.0%,60.0%,50.0%,40.0%
Career (116 matches),,59.0%,84.0%,44.6%,47.9%,19.2%,62.7%,67.7%,52.5%,68.4%,47.1%
