Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Porto R32,L vs Kempen,0.86,0.79,59.3,2.7,-,48.6%,-,54.3%,50.0%,38.9%
2019 W15 Budapest R32,W vs Duca,0.88,1.68,54.9,2.3,-,66.7%,-,81.8%,52.6%,48.6%
2019 W25 Klosters QF,L vs Kurata,0.89,0.42,37.2,2.4,-,58.8%,-,39.4%,23.8%,23.5%
2019 W25 Klosters R32,W vs Ayukawa,1.21,1.52,50.2,3.0,-,58.6%,-,64.0%,40.7%,57.7%
2019 W25 Santa Margherita Di Pula R16,L vs Bains,0.85,0.60,38.6,2.2,0.0%,46.4%,0.0%,41.7%,26.9%,52.0%
2019 W25 Santa Margherita Di Pula R32,W vs Arcangioli,1.08,1.26,59.3,2.4,6.4%,63.8%,2.3%,52.3%,47.6%,50.0%
2019 W25 Santa Margherita Di Pula R32,L vs Chiesa,0.83,0.84,65.1,9.0,0.0%,42.6%,0.0%,52.3%,50.9%,54.9%
2019 W15 Le Havre QF,L vs Noel,0.95,0.80,66.8,8.1,2.1%,48.9%,0.0%,60.9%,36.4%,40.0%
2019 W15 Le Havre R16,W vs Armitano,1.08,2.07,32.1,2.1,4.3%,65.2%,0.0%,72.7%,53.8%,65.4%
2019 W15 Le Havre R32,W vs Codino,1.35,2.50,34.2,2.1,4.0%,80.0%,4.8%,71.4%,44.8%,44.0%
2017 Heraklion $15K SF,W vs Rosca,0.97,1.13,64.7,2.5,0.0%,46.8%,4.8%,57.1%,56.6%,55.1%
2017 Heraklion $15K R16,W vs In Albon,0.99,1.40,57.4,2.4,3.3%,63.3%,0.0%,64.5%,55.0%,47.4%
2017 Heraklion $15K QF,L vs Ramialison,0.90,0.83,58.4,7.3,4.5%,50.0%,0.0%,43.9%,50.0%,47.4%
2017 Heraklion $15K SF,L vs Jani,0.91,0.85,60.1,3.6,0.0%,48.8%,0.0%,37.5%,58.1%,48.1%
2017 Heraklion $15K QF,W vs Suvrijn,1.18,1.96,28.2,2.0,4.2%,58.3%,0.0%,61.9%,63.0%,70.8%
2017 Heraklion $15K R16,W vs Antonakis,1.17,1.59,42.8,2.1,2.9%,58.8%,0.0%,63.6%,44.4%,62.5%
2017 Heraklion $15K R32,W vs Molinaro,1.04,1.41,46.6,2.2,0.0%,66.7%,0.0%,39.1%,79.3%,41.7%
2017 TeldeLP De Gran Canaria $15K F,L vs Maristany Zuleta De Reales,0.91,0.89,83.3,3.4,1.9%,55.6%,0.0%,51.0%,50.0%,41.4%
2017 TeldeLP De Gran Canaria $15K SF,W vs Fita Boluda,1.02,1.25,61.3,3.7,0.0%,73.2%,0.0%,27.0%,61.1%,58.8%
2017 TeldeLP De Gran Canaria $15K QF,W vs Lantigua De La Nuez,1.07,1.79,38.1,2.2,4.5%,59.1%,9.5%,71.4%,64.3%,52.0%
2019 (10 matches),,0.98,1.05,52.8,2.8,2.8%,56.4%,1.0%,57.3%,44.3%,48.3%
2017 (28 matches),,0.99,1.18,56.1,2.7,2.8%,58.8%,1.5%,56.8%,50.1%,50.5%
2016 (36 matches),,1.02,1.13,59.8,3.2,1.2%,56.3%,0.9%,53.5%,50.1%,50.4%
2015 (11 matches),,1.10,1.24,54.5,3.0,2.5%,55.0%,2.1%,52.2%,53.4%,50.8%
2014 (11 matches),,0.99,0.98,55.0,2.9,1.5%,51.4%,2.0%,55.6%,45.5%,46.5%
Career (116 matches),,1.01,1.12,56.2,2.8,1.9%,55.9%,1.3%,54.3%,50.0%,49.9%
