Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,25,10,15,40.0%,26-32,44.8%,263-265,49.8%,0-3,0.0%,0,,,,,,,,,,,,QF (4x)
2018,40,23,17,57.5%,55-33,62.5%,455-322,58.6%,2-3,40.0%,0,,,,,,,,,,,,W (Tarvisio $15K)
2017,42,30,12,71.4%,65-31,67.7%,501-355,58.5%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
2016,54,35,19,64.8%,76-45,62.8%,618-489,55.8%,5-7,41.7%,0,,,,,,,,,,,,W (2x)
2015,40,29,11,72.5%,61-29,67.8%,463-354,56.7%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2014,49,31,18,63.3%,72-44,62.1%,581-484,54.6%,9-5,64.3%,0,,,,,,,,,,,,W (Caslano 10K)
2013,44,24,20,54.5%,56-41,57.7%,460-394,53.9%,3-2,60.0%,0,,,,,,,,,,,,F (2x)
2012,29,14,15,48.3%,29-34,46.0%,279-298,48.4%,4-3,57.1%,0,,,,,,,,,,,,F (Antalya Ali Bey Manavgat 10K)
2011,31,15,16,48.4%,33-34,49.3%,293-293,50.0%,4-2,66.7%,0,,,,,,,,,,,,W (Madrid 10K)
2010,31,14,17,45.2%,33-37,47.1%,309-309,50.0%,4-3,57.1%,0,,,,,,,,,,,,QF (5x)
2009,46,28,18,60.9%,61-45,57.5%,520-462,53.0%,7-5,58.3%,0,,,,,,,,,,,,W (Cremona 10K)
2008,77,50,27,64.9%,106-63,62.7%,857-687,55.5%,10-11,47.6%,0,,,,,,,,,,,,W (3x)
2007,51,33,18,64.7%,73-42,63.5%,578-435,57.1%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2006,22,15,7,68.2%,32-18,64.0%,246-194,55.9%,2-0,100.0%,0,,,,,,,,,,,,W (Gardone Val Trompia 10K)
2005,14,6,8,42.9%,16-17,48.5%,151-142,51.5%,1-0,100.0%,0,,,,,,,,,,,,QF (3x)
Career,595,357,238,60.0%,794-545,59.3%,6574-5483,54.5%,62-54,53.4%,0,,,,,,,,,,,,
