Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Cluj-Napoca 2 R32,L vs Raducanu,63% (10/16),40% (2/5),1/1,0/0,76% (13/17),4/6,2/3,- (0/0),- (0/0)
2021 US Open R128,L vs Kvitova,50% (3/6),0% (0/3),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Collins,47% (8/17),25% (3/12),1/1,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2021 Roland Garros R32,L vs Vondrousova,86% (6/7),0% (0/6),0/0,0/0,50% (3/6),3/5,2/3,- (0/0),- (0/0)
2021 Roland Garros R64,W vs Garcia,60% (9/15),29% (4/14),2/6,1/5,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Bertens,54% (7/13),50% (8/16),2/3,1/1,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2021 Australian Open R128,L vs Garcia,73% (8/11),20% (1/5),0/1,0/0,57% (4/7),2/4,1/2,57% (4/7),29% (2/7)
2021 Abu Dhabi R64,L vs Sabalenka,63% (5/8),33% (3/9),0/5,0/0,62% (8/13),2/4,0/1,50% (3/6),33% (2/6)
2020 Roland Garros R64,L vs Fernandez,33% (6/18),50% (5/10),1/1,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Parry,70% (7/10),56% (5/9),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2020 Rome R32,W vs Bertens,64% (7/11),50% (5/10),2/4,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2020 Prague R32,L vs Halep,37% (7/19),55% (6/11),1/2,0/0,68% (13/19),6/8,6/7,20% (1/5),40% (2/5)
2020 Australian Open R64,L vs Barty,50% (5/10),0% (0/6),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2020 Australian Open R128,W vs Peterson,47% (8/17),80% (4/5),2/4,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Moscow R32,W vs Siniakova,67% (8/12),80% (4/5),2/3,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Beijing R16,L vs Bertens,71% (10/14),50% (5/10),1/3,0/0,29% (2/7),0/2,0/1,71% (5/7),14% (1/7)
2019 Beijing R32,W vs Kerber,69% (9/13),43% (3/7),2/4,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Zhengzhou R16,L vs Pliskova,36% (5/14),50% (3/6),0/5,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2019 US Open R128,L vs Collins,50% (11/22),20% (2/10),1/2,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2019 New York R32,L vs Sasnovich,18% (2/11),60% (3/5),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2021 (8 matches),,60.2%,30.0%,35.3%,33.3%,54.9%,48.0%,50.0%,53.8%,30.8%
2020 (6 matches),,47.1%,49.0%,53.3%,50.0%,59.3%,53.8%,66.7%,20.0%,40.0%
2019 (32 matches),,58.5%,46.5%,48.8%,55.2%,53.7%,51.2%,52.9%,57.8%,39.7%
2018 (29 matches),,57.0%,40.5%,52.6%,86.7%,62.0%,48.5%,52.9%,57.1%,27.8%
2017 (45 matches),,62.7%,56.8%,62.8%,55.4%,52.9%,48.9%,52.6%,54.7%,61.1%
Career (259 matches),,58.8%,49.2%,57.9%,63.1%,56.2%,46.1%,46.3%,55.7%,39.2%
