Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Cluj-Napoca 2 R32,L vs Raducanu,17,46,0.4,8.8%,23.8%,16,40,0.4,8.9%,22.3%,6.7%,2.2%,0.7,14.5%,21.8%
2021 US Open R128,L vs Kvitova,7,13,0.5,7.6%,14.1%,6,13,0.5,7.0%,15.1%,4.7%,1.2%,1.4,19.6%,14.1%
2021 Wimbledon R128,L vs Collins,23,26,0.9,12.8%,14.4%,15,18,0.8,9.3%,11.2%,6.2%,1.9%,0.7,13.3%,18.3%
2021 Roland Garros R32,L vs Vondrousova,12,33,0.4,11.0%,30.3%,12,33,0.4,11.8%,32.4%,,,0.7,8.3%,11.9%
2021 Roland Garros R64,W vs Garcia,15,23,0.7,10.5%,16.1%,15,23,0.7,10.9%,16.8%,,,0.3,6.3%,25.2%
2021 Roland Garros R128,W vs Bertens,27,25,1.1,16.2%,15.0%,27,25,1.1,17.6%,16.3%,,,0.8,12.0%,14.4%
2021 Australian Open R128,L vs Garcia,15,24,0.6,9.8%,15.7%,15,24,0.6,11.0%,17.6%,,,0.4,9.2%,22.9%
2021 Abu Dhabi R64,L vs Sabalenka,15,27,0.6,9.9%,17.8%,12,22,0.5,9.0%,16.4%,4.5%,4.5%,0.8,17.8%,21.7%
2020 Roland Garros R64,L vs Fernandez,29,40,0.7,15.6%,21.5%,29,40,0.7,16.8%,23.1%,,,1.2,14.5%,12.4%
2020 Roland Garros R128,W vs Parry,17,16,1.1,14.9%,14.0%,17,16,1.1,16.7%,15.7%,,,0.6,13.2%,22.8%
2020 Rome R32,W vs Bertens,19,32,0.6,15.6%,26.2%,18,28,0.6,15.8%,24.6%,13.2%,2.6%,0.4,9.0%,23.8%
2020 Prague R32,L vs Halep,29,54,0.5,13.6%,25.2%,28,50,0.6,14.0%,25.0%,10.0%,4.0%,0.7,13.6%,18.7%
2020 Australian Open R64,L vs Barty,11,26,0.4,10.1%,23.9%,11,26,0.4,11.2%,26.5%,,,0.7,10.1%,13.8%
2020 Australian Open R128,W vs Peterson,15,28,0.5,12.2%,22.8%,15,28,0.5,12.8%,23.9%,,,0.4,8.9%,24.4%
2019 Moscow R32,W vs Siniakova,21,29,0.7,18.4%,25.4%,17,24,0.7,16.7%,23.5%,12.7%,2.9%,0.4,8.8%,21.1%
2019 Beijing R16,L vs Bertens,22,48,0.5,12.4%,27.0%,22,42,0.5,13.2%,25.1%,10.2%,3.0%,0.5,8.4%,18.5%
2019 Beijing R32,W vs Kerber,24,24,1.0,19.8%,19.8%,19,19,1.0,17.8%,17.8%,13.1%,4.7%,0.3,8.3%,29.8%
2019 Zhengzhou R16,L vs Pliskova,17,46,0.4,12.4%,33.6%,15,43,0.3,12.0%,34.4%,11.2%,0.8%,0.5,16.1%,31.4%
2019 US Open R128,L vs Collins,23,35,0.7,11.8%,17.9%,18,31,0.6,10.1%,17.3%,10.1%,0.0%,0.8,14.4%,16.9%
2019 Wimbledon R32,L vs Gauff,34,45,0.8,16.2%,21.4%,30,41,0.7,15.5%,21.2%,12.4%,2.6%,0.6,11.4%,20.5%
Career (61 matches),,1176,1865,0.6,13.4%,21.3%,1038,1712,0.6,12.8%,21.1%,7.4%,2.1%,0.6,12.4%,19.6%
