Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),270,252,179,1593,196,1526,137,1588,,,,,,
2025,334,187,185,1581,199,1520,143,1577,,,,
2024,301,212,167,1589,164,1547,134,1570,129,1516,,
2023,267,277,168,1581,,,132,1566,123,1513,,
2022,750,31,,,,,,,,,,
2021,134,577,127,1651,133,1586,86,1648,99,1560,,
2020,49,1335,52,1784,63,1714,43,1721,,,1277,10
2019,49,1145,57,1808,79,1710,39,1752,48,1675,1217,10
2018,85,715,83,1727,91,1658,68,1675,78,1597,712,22
2017,101,653,,,,,,,,,,
2016,143,421,92,1705,94,1655,82,1648,110,1540,905,20
2015,73,835,69,1764,68,1710,57,1694,90,1581,1131,10
2014,97,600,62,1777,64,1718,44,1735,102,1549,1073,10
2013,65,902,39,1839,46,1764,29,1798,85,1575,167,450
2012,76,816,65,1782,88,1677,30,1792,114,1540,224,291
2011,36,1490,41,1843,56,1746,33,1811,76,1595,93,850
2010,47,1275,77,1753,93,1662,53,1734,106,1540,59,1425
2009,68,916,101,1697,173,1492,61,1723,109,1529,,
2008,245,113,277,1378,268,1346,241,1381,,,,
2007,375,56,,,,,,,,,,
2006,614,19,,,,,,,,,,
