Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Cluj Napoca R32,L vs Raducanu,4.2,4.3,4.0,48.6%,40.0%,47.8%,44.4%,66.3%,36.9%,-12.5,-6.3,2.0,3.1
2021 Roland Garros R128,W vs Bertens,4.2,4.2,4.2,47.8%,67.5%,66.7%,25.0%,67.8%,42.4%,10.5,6.0,8.0,16.7
2021 Abu Dhabi R64,L vs Sabalenka,3.1,3.5,2.7,46.2%,42.9%,12.5%,57.1%,59.4%,32.9%,4.5,4.5,-3.0,-6.1
2020 Roland Garros R64,L vs Fernandez,4.5,4.9,4.0,41.4%,45.5%,53.8%,61.1%,62.8%,31.9%,-0.5,-0.2,12.5,14.2
2020 Rome R32,W vs Bertens,4.5,4.2,4.9,53.8%,66.7%,50.0%,60.0%,59.5%,43.0%,12.0,8.8,-3.0,-5.7
2020 Prague R32,L vs Halep,5.3,5.1,5.5,56.7%,52.7%,32.4%,40.0%,55.6%,45.2%,-5.0,-2.0,-2.0,-1.7
2020 Australian Open R128,W vs Peterson,4.1,3.8,4.5,59.4%,52.8%,56.3%,57.1%,63.6%,26.3%,0.0,0.0,2.0,3.7
2019 Moscow R32,W vs Siniakova,3.6,3.5,3.8,53.5%,60.9%,57.1%,50.0%,74.9%,81.4%,-1.0,-0.8,1.0,12.5
2019 Beijing R16,L vs Bertens,4.7,4.3,5.1,50.5%,38.1%,55.0%,60.9%,68.3%,78.8%,-1.5,-0.6,4.5,22.5
2019 Beijing R32,W vs Kerber,4.1,3.9,4.4,50.8%,63.6%,61.5%,70.0%,61.6%,74.7%,6.0,5.2,3.0,15.8
2019 Zhengzhou R16,L vs Pliskova,4.6,5.2,4.0,52.9%,35.3%,61.1%,35.3%,58.2%,58.0%,-7.5,-4.8,-5.5,-11.7
2019 Wimbledon R32,L vs Gauff,5.4,6.0,4.8,52.5%,63.6%,36.4%,46.9%,52.0%,89.6%,5.0,2.3,-2.0,-11.8
2019 Eastbourne R16,L vs Halep,4.3,4.0,4.6,51.8%,32.4%,41.7%,40.0%,57.4%,70.2%,3.5,2.4,-0.5,-1.5
2019 Lugano F,W vs Swiatek,3.8,3.9,3.8,60.2%,46.5%,52.6%,40.0%,64.6%,74.2%,15.5,10.3,0.0,0.0
2019 Lugano SF,W vs Ferro,4.7,4.6,4.9,58.5%,65.9%,23.5%,60.0%,65.3%,41.4%,9.5,6.3,-2.5,-5.1
2019 Lugano R16,W vs Cirstea,4.4,4.3,4.5,53.1%,43.3%,59.1%,63.2%,63.6%,54.3%,11.5,5.1,-3.5,-5.9
2019 Lugano R32,W vs Suarez Navarro,4.7,4.4,5.1,57.0%,46.0%,50.0%,58.3%,54.6%,34.5%,13.0,6.7,-5.0,-4.5
2019 Miami R32,L vs Halep,5.6,6.1,5.1,48.9%,48.2%,57.6%,35.9%,56.4%,54.0%,0.5,0.2,-9.5,-9.3
2018 Istanbul F,L vs Parmentier,5.2,5.4,5.1,50.0%,53.6%,38.5%,47.1%,73.5%,23.3%,-2.0,-0.8,-4.0,-5.2
2018 Istanbul R32,W vs Sabalenka,2.9,2.9,2.9,61.1%,44.4%,66.7%,0.0%,65.2%,35.4%,3.5,4.3,3.0,10.3
Career (26 matches),,4.5,4.5,4.5,51.1%,48.7%,46.7%,49.2%,62.2%,52.2%,2.4,1.4,-0.9,-1.7
