Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Cluj-Napoca 2 R32,L vs Raducanu,33% (5/15),40% (2/5),0/3,43% (6/14),33% (2/6),2/2,1/1,2/3,0/0,1/1
2021 US Open R128,L vs Kvitova,25% (2/8),0% (0/2),0/4,57% (4/7),0% (0/4),0/0,0/0,2/2,0/0,1/1
2021 Wimbledon R128,L vs Collins,50% (7/14),43% (3/7),0/5,54% (7/13),29% (2/7),1/3,1/1,2/2,0/0,1/1
2021 Roland Garros R32,L vs Vondrousova,33% (3/9),0% (0/3),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,1/1
2021 Roland Garros R64,W vs Garcia,55% (6/11),67% (4/6),0/2,18% (2/11),0% (0/2),4/4,2/3,1/1,1/2,0/0
2021 Roland Garros R128,W vs Bertens,77% (10/13),80% (8/10),4/5,62% (8/13),25% (2/8),6/7,1/2,0/1,1/1,0/0
2021 Australian Open R128,L vs Garcia,30% (3/10),33% (1/3),1/2,45% (5/11),40% (2/5),1/1,0/0,2/3,0/0,0/1
2021 Abu Dhabi R64,L vs Sabalenka,60% (6/10),50% (3/6),1/4,60% (6/10),17% (1/6),1/3,0/3,1/1,0/0,1/1
2020 Roland Garros R64,L vs Fernandez,54% (7/13),71% (5/7),3/5,62% (8/13),13% (1/8),3/4,0/0,0/2,0/0,0/1
2020 Roland Garros R128,W vs Parry,78% (7/9),71% (5/7),2/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2020 Rome R32,W vs Bertens,50% (5/10),100% (5/5),0/3,30% (3/10),0% (0/3),4/5,2/4,0/0,1/1,0/0
2020 Prague R32,L vs Halep,62% (8/13),75% (6/8),4/6,85% (11/13),45% (5/11),5/6,1/1,2/2,0/0,2/2
2020 Australian Open R64,L vs Barty,33% (3/9),0% (0/3),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2020 Australian Open R128,W vs Peterson,56% (5/9),80% (4/5),0/1,33% (3/9),67% (2/3),3/3,1/2,0/0,1/2,0/0
2019 Moscow R32,W vs Siniakova,44% (4/9),100% (4/4),1/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2019 Beijing R16,L vs Bertens,36% (5/14),100% (5/5),1/3,33% (5/15),0% (0/5),2/4,0/2,0/1,0/0,0/1
2019 Beijing R32,W vs Kerber,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Zhengzhou R16,L vs Pliskova,36% (4/11),75% (3/4),1/5,50% (5/10),0% (0/5),1/3,0/1,0/0,0/0,0/0
2019 US Open R128,L vs Collins,33% (5/15),40% (2/5),0/3,21% (3/14),0% (0/3),1/1,0/0,1/1,0/0,0/0
2019 New York R32,L vs Sasnovich,31% (4/13),75% (3/4),1/5,64% (7/11),29% (2/7),0/2,0/0,1/1,0/0,1/1
2021 (8 matches),,46.7%,50.0%,22.2%,47.7%,23.8%,75.0%,50.0%,73.3%,66.7%,83.3%
2020 (6 matches),,55.6%,71.4%,45.0%,51.6%,31.3%,82.6%,66.7%,50.0%,75.0%,66.7%
2019 (32 matches),,42.1%,77.4%,38.5%,42.3%,22.7%,68.5%,71.0%,61.5%,86.7%,66.7%
2018 (29 matches),,45.4%,72.7%,31.9%,49.0%,28.5%,64.1%,79.3%,66.7%,100.0%,41.7%
2017 (45 matches),,60.4%,87.2%,57.6%,37.8%,22.9%,69.7%,80.3%,67.9%,86.2%,71.4%
Career (259 matches),,47.5%,78.4%,36.3%,44.2%,24.0%,68.2%,70.9%,62.2%,80.7%,58.7%
