Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,182,62,120,34.1%,163-254,39.1%,1805-2094,46.3%,14-30,31.8%,163,66.6%,26.3%,4.2%,4.6%,60.1%,64.1%,46.6%,57.1%,39.2%,48.2%,0.91
Clay,177,100,77,56.5%,226-180,55.7%,1982-1813,52.2%,15-22,40.5%,159,63.8%,39.2%,3.3%,4.3%,60.9%,62.4%,48.4%,56.9%,44.7%,50.8%,1.04
Grass,32,11,21,34.4%,27-45,37.5%,312-380,45.1%,4-6,40.0%,31,64.5%,25.7%,5.4%,6.2%,56.9%,65.8%,45.5%,57.0%,38.5%,47.7%,0.89
Carpet,2,1,1,50.0%,2-3,40.0%,24-30,44.4%,1-1,50.0%,1,-,-,7.0%,5.3%,57.9%,51.5%,33.3%,43.9%,35.7%,39.8%,0.64
Grand Slams,67,24,43,35.8%,58-91,38.9%,653-735,47.0%,4-13,23.5%,64,65.2%,29.6%,4.3%,4.4%,57.6%,65.0%,46.7%,57.2%,40.3%,48.8%,0.94
Premiers,66,22,44,33.3%,60-94,39.0%,654-770,45.9%,4-10,28.6%,63,63.8%,28.8%,3.7%,4.5%,61.5%,63.2%,46.7%,56.9%,40.2%,48.6%,0.93
Internationals,205,104,101,50.7%,243-226,51.8%,2233-2172,50.7%,19-24,44.2%,185,64.6%,35.5%,3.8%,4.7%,60.7%,62.7%,48.0%,56.9%,43.0%,49.9%,1.00
Finals,7,3,4,42.9%,8-10,44.4%,75-89,45.7%,0-0,-,7,45.7%,45.9%,2.4%,2.8%,63.8%,55.7%,48.6%,53.2%,45.3%,49.1%,0.97
Semi-finals,13,7,6,53.8%,15-12,55.6%,119-112,51.5%,0-0,-,13,72.5%,40.0%,3.4%,3.6%,62.9%,60.3%,49.1%,56.1%,44.5%,50.3%,1.01
Quarter-finals,29,13,16,44.8%,32-35,47.8%,324-309,51.2%,1-7,12.5%,25,65.9%,40.7%,3.0%,4.2%,61.3%,63.1%,49.8%,58.0%,42.5%,50.2%,1.01
vs Righties,342,154,188,45.0%,369-413,47.2%,3607-3731,49.2%,27-49,35.5%,309,65.5%,32.5%,3.9%,4.6%,60.1%,63.5%,47.3%,57.1%,41.9%,49.4%,0.98
vs Lefties,46,17,29,37.0%,42-64,39.6%,462-532,46.5%,6-10,37.5%,41,60.2%,28.2%,4.1%,3.9%,61.0%,63.0%,47.1%,56.8%,39.7%,48.2%,0.92
vs Top 10,34,2,32,5.9%,15-64,19.0%,284-445,39.0%,0-10,0.0%,34,62.9%,23.6%,3.9%,4.7%,58.9%,61.4%,44.8%,54.6%,37.1%,45.8%,0.82
