Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,19,7,12,36.8%,14-29,32.6%,180-225,44.4%,1-6,14.3%,18,70.9%,20.6%,7.9%,4.6%,61.2%,68.6%,44.6%,59.3%,36.4%,47.8%,0.90,R16 (2x)
2018,34,13,21,38.2%,34-48,41.5%,378-411,47.9%,5-8,38.5%,34,73.9%,22.9%,7.7%,3.5%,57.7%,71.4%,48.2%,61.6%,37.9%,49.4%,0.99,SF (Binghamton)
2017,21,8,13,38.1%,19-29,39.6%,223-265,45.7%,7-5,58.3%,21,76.5%,14.6%,10.1%,5.1%,60.6%,72.2%,49.0%,63.0%,34.0%,48.4%,0.92,F (Brescia)
2016,9,5,4,55.6%,10-10,50.0%,105-109,49.1%,3-3,50.0%,8,86.4%,12.4%,16.3%,3.8%,62.5%,83.2%,47.3%,69.7%,32.8%,50.5%,1.08,F (Brescia)
2015,17,6,11,35.3%,14-23,37.8%,166-195,46.0%,3-5,37.5%,17,72.4%,20.7%,6.7%,5.6%,59.1%,71.2%,47.7%,61.6%,35.6%,48.4%,0.93,R16 (6x)
2014,22,8,14,36.4%,21-32,39.6%,247-281,46.8%,4-5,44.4%,22,75.8%,18.6%,7.5%,4.3%,60.2%,70.1%,49.9%,62.1%,35.7%,48.8%,0.94,QF (2x)
2013,8,3,5,37.5%,7-11,38.9%,79-94,45.7%,1-1,50.0%,8,72.9%,18.6%,8.6%,5.6%,58.6%,68.8%,48.9%,60.6%,34.8%,47.8%,0.88,R16 (3x)
2012,24,8,16,33.3%,24-34,41.4%,266-302,46.8%,4-4,50.0%,24,79.2%,13.7%,9.2%,4.5%,60.2%,69.9%,52.0%,62.8%,32.2%,48.0%,0.87,QF (2x)
2011,26,16,10,61.5%,34-28,54.8%,298-300,49.8%,8-2,80.0%,26,77.9%,20.7%,9.4%,4.4%,64.0%,71.3%,48.8%,63.2%,36.9%,50.0%,1.00,W (Aptos)
2010,15,5,10,33.3%,12-23,34.3%,158-183,46.3%,1-5,16.7%,15,74.0%,19.3%,6.8%,6.3%,61.3%,71.8%,43.4%,60.8%,34.1%,47.7%,0.87,R16 (5x)
2009,5,1,4,20.0%,4-9,30.8%,60-77,43.8%,3-1,75.0%,0,,,,,,,,,,,,R16 (Binghamton)
Career,200,80,120,40.0%,193-276,41.2%,2160-2442,46.9%,40-45,47.1%,193,75.8%,18.7%,8.7%,4.6%,60.4%,71.3%,48.3%,62.2%,35.4%,48.7%,0.94,
