Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,135,60,75,44.4%,141-179,44.1%,1512-1650,47.8%,29-35,45.3%,131,78.0%,18.1%,9.8%,4.5%,61.9%,72.5%,48.5%,63.4%,34.7%,49.0%,0.95
Clay,58,18,40,31.0%,46-86,34.8%,571-703,44.8%,11-8,57.9%,55,69.4%,21.1%,5.4%,4.8%,57.0%,67.5%,48.0%,59.1%,37.7%,48.3%,0.92
Grass,2,0,2,0.0%,1-4,20.0%,22-28,44.0%,0-1,0.0%,2,80.0%,8.3%,9.9%,2.6%,64.5%,72.4%,50.0%,64.5%,23.4%,45.7%,0.66
Carpet,5,2,3,40.0%,5-7,41.7%,55-61,47.4%,0-1,0.0%,5,81.0%,14.0%,12.8%,7.2%,59.2%,77.9%,46.3%,65.0%,30.9%,48.6%,0.88
Finals,3,1,2,33.3%,3-4,42.9%,33-39,45.8%,2-1,66.7%,3,82.4%,8.6%,13.9%,2.2%,67.1%,76.8%,47.4%,67.1%,32.0%,49.1%,0.97
Semi-finals,4,3,1,75.0%,6-3,66.7%,47-43,52.2%,2-0,100.0%,4,81.8%,20.5%,11.5%,2.6%,66.3%,73.2%,52.7%,66.3%,38.1%,51.2%,1.13
Quarter-finals,16,4,12,25.0%,12-27,30.8%,158-216,42.2%,5-2,71.4%,15,67.8%,16.6%,9.6%,3.9%,60.7%,67.4%,44.9%,58.6%,33.4%,46.1%,0.81
vs Righties,164,63,101,38.4%,156-228,40.6%,1763-2003,46.8%,34-38,47.2%,157,75.1%,19.0%,9.0%,4.7%,60.3%,71.3%,48.2%,62.1%,35.6%,48.7%,0.94
vs Lefties,27,9,18,33.3%,22-42,34.4%,279-344,44.8%,5-5,50.0%,27,74.9%,15.4%,6.4%,4.2%,61.5%,69.8%,47.4%,61.2%,34.1%,47.9%,0.88
