Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-1,0.0%,1,86.7%,13.3%,20.5%,6.4%,57.7%,84.4%,66.7%,76.9%,29.2%,50.6%,1.26,
2021,1,1,0,100.0%,2-1,66.7%,17-17,50.0%,1-0,100.0%,1,70.6%,31.3%,2.8%,8.3%,56.0%,67.2%,50.0%,59.6%,41.2%,50.0%,1.02,
2020,2,0,2,0.0%,2-3,40.0%,23-30,43.4%,1-1,50.0%,2,68.0%,19.2%,5.9%,2.1%,57.8%,73.1%,39.2%,58.8%,33.3%,46.6%,0.81,
2019,2,1,1,50.0%,2-2,50.0%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,
2018,3,1,2,33.3%,3-4,42.9%,32-33,49.2%,0-0,-,3,84.4%,15.2%,13.0%,4.5%,62.0%,71.0%,57.9%,66.0%,31.0%,49.1%,0.91,
2017,5,3,2,60.0%,11-6,64.7%,74-67,52.5%,1-0,100.0%,5,74.3%,30.0%,8.9%,4.2%,64.0%,72.1%,47.7%,63.3%,42.2%,52.2%,1.15,
2016,4,2,2,50.0%,9-7,56.3%,90-70,56.3%,0-4,0.0%,4,93.6%,19.2%,9.7%,2.3%,66.8%,76.7%,59.9%,71.1%,36.9%,52.9%,1.28,
2015,3,1,2,33.3%,4-6,40.0%,42-54,43.8%,1-1,50.0%,0,,,,,,,,,,,,
2014,4,2,2,50.0%,8-7,53.3%,80-78,50.6%,3-4,42.9%,0,,,,,,,,,,,,
2011,2,0,2,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,0.0%,7.3%,56.4%,61.3%,45.8%,54.5%,27.3%,40.9%,0.60,
2010,5,2,3,40.0%,6-11,35.3%,83-85,49.4%,0-4,0.0%,0,,,,,,,,,,,,
Career,32,13,19,40.6%,48-51,48.5%,476-480,49.8%,7-15,31.8%,17,81.3%,21.5%,9.2%,3.9%,62.6%,73.4%,52.3%,65.5%,36.9%,50.7%,1.07,
