Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,3,2,60.0%,6-3,66.7%,49-41,54.4%,2-0,100.0%,5,58.7%,45.7%,5.6%,14.4%,59.5%,65.4%,35.5%,53.3%,47.1%,50.2%,1.01,SF (W50 Porto)
2025,51,31,20,60.8%,70-48,59.3%,573-502,53.3%,6-4,60.0%,48,62.9%,43.7%,3.3%,8.4%,66.4%,62.7%,41.1%,55.4%,46.9%,51.2%,1.05,W (2x)
2024,48,27,21,56.3%,62-49,55.9%,536-464,53.6%,2-6,25.0%,3,43.3%,34.5%,2.5%,11.2%,65.0%,62.5%,24.6%,49.2%,44.7%,47.1%,0.88,F (2x)
2023,65,41,24,63.1%,86-63,57.7%,767-648,54.2%,6-13,31.6%,0,,,,,,,,,,,,W (W40 Kursumlijska Banja)
2022,53,33,20,62.3%,73-47,60.8%,600-525,53.3%,7-4,63.6%,0,,,,,,,,,,,,W (W25 Heraklion)
2021,43,26,17,60.5%,58-42,58.0%,480-423,53.2%,6-2,75.0%,0,,,,,,,,,,,,SF (3x)
2020,21,13,8,61.9%,27-18,60.0%,223-167,57.2%,0-2,0.0%,1,33.3%,33.3%,0.0%,2.0%,64.7%,39.4%,44.4%,41.2%,44.4%,43.1%,0.76,F (W25 Trnava)
2019,51,31,20,60.8%,69-49,58.5%,575-485,54.2%,7-5,58.3%,0,,,,,,,,,,,,W (2x)
2018,21,11,10,52.4%,27-21,56.3%,243-214,53.2%,5-2,71.4%,0,,,,,,,,,,,,SF (2x)
2017,21,14,7,66.7%,31-17,64.6%,253-185,57.8%,2-2,50.0%,0,,,,,,,,,,,,W (Denain $25K)
2016,63,45,18,71.4%,99-51,66.0%,762-599,56.0%,7-2,77.8%,1,25.0%,25.0%,2.1%,4.3%,59.6%,57.1%,5.3%,36.2%,41.7%,39.3%,0.65,W (3x)
2015,65,48,17,73.8%,101-45,69.2%,760-538,58.6%,7-5,58.3%,0,,,,,,,,,,,,W (3x)
2014,70,50,20,71.4%,105-47,69.1%,795-556,58.8%,4-3,57.1%,0,,,,,,,,,,,,W (Varna 10K)
2013,51,32,19,62.7%,69-43,61.6%,544-440,55.3%,7-2,77.8%,0,,,,,,,,,,,,F (2x)
2012,31,16,15,51.6%,36-32,52.9%,315-305,50.8%,4-2,66.7%,0,,,,,,,,,,,,W (Arad 10K)
2011,15,6,9,40.0%,15-19,44.1%,130-160,44.8%,0-0,-,0,,,,,,,,,,,,QF (Nis 10K)
Career,674,427,247,63.4%,934-594,61.1%,7605-6252,54.9%,72-54,57.1%,58,60.5%,43.0%,3.3%,8.8%,65.7%,62.5%,39.2%,54.5%,46.7%,50.6%,1.03,
