Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 W60 Olomouc F,L vs Bejlek,1.05,0.75,55.6,2.3,0.0%,32.3%,0.0%,44.4%,42.4%,46.4%
2019 W25 Bytom R32,W vs Arshinkova,1.17,2.05,37.5,2.1,-,68.0%,-,65.2%,57.9%,58.8%
2019 W25 Baja R32,W vs Nagy,1.26,2.21,34.7,2.2,-,58.3%,-,66.7%,68.2%,63.2%
2019 W25 Getxo R16,L vs Papamichail,1.00,0.78,60.7,2.7,-,45.7%,-,51.6%,37.5%,43.8%
2019 W25 Minsk SF,L vs Jones,0.94,0.73,50.1,2.0,-,51.6%,-,36.7%,40.6%,46.7%
2019 W25 Minsk QF,W vs Shymanovich,1.04,1.12,95.8,16.4,-,59.6%,-,51.0%,50.0%,46.0%
2019 W15 Antalya F,L vs Mendez,1.05,0.73,55.8,2.5,0.0%,39.3%,4.0%,40.0%,41.2%,42.4%
2019 W15 Antalya SF,W vs Roemer,1.08,1.23,51.2,2.3,0.0%,52.8%,0.0%,50.0%,61.9%,47.2%
2019 W15 Antalya QF,W vs Ene,1.09,1.72,39.2,2.7,7.7%,65.4%,0.0%,59.1%,64.0%,54.2%
2019 W15 Antalya R16,W vs Ostlund,1.01,1.30,60.3,2.1,0.0%,56.8%,3.0%,57.6%,52.9%,57.6%
2019 W15 Antalya R32,W vs Hennemann,1.06,1.15,60.9,2.5,2.0%,44.9%,0.0%,57.8%,49.1%,57.4%
2019 W60 Shrewsbury R32,L vs Hesse,0.89,0.75,50.1,4.9,0.0%,48.7%,0.0%,56.8%,41.0%,38.9%
2019 W60 Andrezieux Boutheon R32,L vs Gatto Monticone,1.02,0.67,51.3,2.2,0.0%,42.9%,3.7%,48.1%,39.3%,32.1%
2017 Denain $25K F,W vs Osaka,1.11,1.17,96.0,3.2,5.3%,64.9%,3.8%,61.5%,33.9%,43.6%
2017 Denain $25K SF,W vs Arcangioli,1.25,1.44,52.8,2.1,0.0%,66.7%,0.0%,67.7%,28.6%,48.0%
2017 Denain $25K QF,W vs Muramatsu,1.08,1.66,41.9,2.2,0.0%,65.5%,7.7%,61.5%,53.8%,58.3%
2017 Denain $25K R16,W vs Noel,1.07,1.55,49.1,2.4,3.1%,62.5%,10.0%,80.0%,37.8%,47.1%
2017 Bol R16,L vs Jorovic,0.94,0.84,64.6,3.0,0.0%,54.2%,0.0%,54.5%,46.0%,35.4%
2017 Bol R32,W vs Biskic,0.87,1.92,38.7,2.2,0.0%,65.0%,0.0%,78.9%,64.0%,60.0%
2017 Rome $25K SF,L vs Grabher,0.79,0.82,64.8,2.4,5.1%,61.5%,5.7%,51.4%,47.1%,42.9%
2022 (1 matches),,1.05,0.75,55.6,2.3,0.0%,32.3%,0.0%,44.4%,42.4%,46.4%
2019 (12 matches),,1.04,1.07,57.5,2.6,0.7%,52.4%,0.8%,53.2%,49.3%,48.5%
2017 (21 matches),,1.02,1.18,58.8,2.7,2.7%,61.1%,2.2%,58.2%,46.4%,46.8%
2016 (42 matches),,1.03,1.15,56.9,2.8,1.9%,57.2%,1.7%,58.1%,45.9%,48.4%
2015 (24 matches),,1.05,1.27,47.2,2.4,2.0%,56.6%,1.9%,59.2%,50.4%,51.4%
Career (122 matches),,1.03,1.16,55.6,2.7,1.9%,56.7%,1.7%,57.1%,48.0%,48.3%
