Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 ITF Olomouc F,L vs Bejlek,15.5%,20.7%,28.6%,18.2%,21.2%,29.6%,64.3%,73.7%,75.0%,16.7%,27.8%,26.7%,81.8%,14.3%,-,25
2016 Limoges R32,L vs Zanevska,14.9%,17.0%,20.0%,26.9%,30.8%,36.8%,57.1%,58.3%,33.3%,0.0%,0.0%,0.0%,0.0%,77.8%,50.0%,-119
Career (2 matches),,15.2%,19.0%,24.7%,22.0%,25.4%,32.6%,60.7%,67.7%,57.1%,8.8%,14.7%,12.9%,50.0%,50.0%,50.0%,-36
