Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2015 Poitiers $100K R32,L vs Kalinina,0.90,0.82,58.7,2.3,2.0%,50.0%,2.1%,59.6%,44.4%,38.1%
2015 Luxembourg R32,L vs Errani,0.91,0.82,55.8,16.3,2.0%,54.9%,4.3%,31.9%,58.3%,41.9%
2015 Luxembourg Q3,W vs Martincova,1.38,2.99,23.6,2.0,0.0%,78.3%,4.5%,59.1%,71.4%,63.2%
2015 Luxembourg Q2,W vs Johansson,1.13,1.26,58.1,4.9,6.3%,62.5%,4.5%,65.9%,37.5%,42.6%
2015 Linz Q2,L vs Konta,1.00,0.64,49.3,2.3,3.3%,53.3%,0.0%,51.9%,29.6%,30.8%
2015 Clermont Ferrand $25K QF,L vs Golubic,0.93,0.85,62.4,4.0,1.9%,55.6%,7.5%,49.1%,47.4%,39.6%
2015 Clermont Ferrand $25K R16,W vs Komardina,1.07,1.12,79.5,2.8,3.3%,52.5%,3.6%,58.9%,50.9%,41.2%
2015 Clermont Ferrand $25K R32,W vs Poncetta,1.20,5.45,26.9,2.0,6.3%,87.5%,8.3%,83.3%,69.2%,60.0%
2015 Quebec City Q1,L vs Lao,0.87,0.80,60.0,2.8,15.6%,68.8%,0.0%,61.5%,21.6%,41.7%
2015 US Open Q1,L vs Eguchi,0.78,0.55,30.6,2.1,3.2%,61.3%,0.0%,36.7%,34.4%,37.9%
2015 Landisville PA $25K R32,L vs King,0.96,0.89,91.2,2.9,6.0%,66.0%,2.1%,46.8%,31.5%,49.0%
2015 Lexington KY $50K SF,L vs Crawford,0.86,0.82,60.2,6.3,2.2%,56.5%,2.6%,64.1%,33.3%,43.2%
2015 Lexington KY $50K QF,W vs Arcangioli,1.03,1.17,71.8,4.1,4.3%,59.6%,2.3%,47.7%,50.0%,55.6%
2015 Lexington KY $50K R16,W vs Simmonds,0.94,1.41,55.0,3.4,3.6%,71.4%,7.4%,59.3%,62.9%,41.2%
2015 Lexington KY $50K R32,W vs Lao,1.10,1.54,47.0,2.2,4.0%,60.0%,4.3%,65.2%,46.7%,58.6%
2015 Granby $50K QF,L vs Rodriguez,1.02,0.77,58.3,4.8,0.0%,45.9%,0.0%,51.5%,31.6%,45.9%
2015 Granby $50K R16,W vs Hsu,0.99,1.19,71.9,2.6,4.3%,72.3%,2.5%,47.5%,44.2%,50.0%
2015 Granby $50K R32,W vs Webley Smith,1.25,1.70,41.8,2.3,0.0%,50.0%,6.9%,72.4%,54.5%,52.4%
2015 Wimbledon Q2,L vs Siegemund,0.95,0.58,42.7,2.2,0.0%,47.8%,0.0%,39.1%,40.7%,28.0%
2015 Wimbledon Q1,W vs Kerkhove,1.20,1.13,67.0,49.6,3.6%,58.9%,1.9%,51.9%,50.0%,33.3%
2015 (21 matches),,1.01,1.02,60.0,3.1,3.4%,59.1%,3.2%,52.7%,44.1%,44.7%
2014 (14 matches),,1.02,0.92,59.4,3.1,2.7%,54.1%,2.3%,55.2%,41.4%,40.7%
2013 (30 matches),,1.03,1.19,54.0,2.5,4.3%,61.7%,4.0%,60.4%,46.9%,43.5%
2012 (9 matches),,1.04,0.95,53.8,2.3,-,54.9%,-,49.7%,38.2%,49.6%
2011 (1 matches),,0.84,0.61,53.0,2.4,-,68.9%,-,63.4%,28.9%,18.8%
Career (75 matches),,1.02,1.05,56.9,2.7,3.6%,58.8%,3.3%,55.8%,43.8%,43.7%
