Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2015 Poitiers $100K R32,L vs Kalinina,43% (6/14),67% (4/6),2/6,53% (8/15),13% (1/8),2/3,0/0,2/3,0/0,1/2
2015 Luxembourg R32,L vs Errani,57% (8/14),88% (7/8),3/9,73% (11/15),9% (1/11),2/6,0/1,0/1,0/0,0/1
2015 Luxembourg Q3,W vs Martincova,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/2,0/0,0/1,0/0
2015 Luxembourg Q2,W vs Johansson,50% (7/14),57% (4/7),0/2,29% (4/14),50% (2/4),3/3,1/1,1/1,1/1,0/0
2015 Linz Q2,L vs Konta,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2015 Clermont Ferrand $25K QF,L vs Golubic,43% (6/14),67% (4/6),1/6,43% (6/14),0% (0/6),2/3,0/0,2/2,0/0,1/1
2015 Clermont Ferrand $25K R16,W vs Komardina,44% (7/16),71% (5/7),1/5,50% (8/16),38% (3/8),2/4,0/1,2/2,0/0,0/0
2015 Clermont Ferrand $25K R32,W vs Poncetta,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2015 Quebec City Q1,L vs Lao,27% (3/11),67% (2/3),2/3,30% (3/10),0% (0/3),1/2,0/0,1/1,0/0,1/1
2015 US Open Q1,L vs Eguchi,22% (2/9),50% (1/2),0/4,67% (6/9),33% (2/6),1/1,0/0,2/2,0/0,1/1
2015 Landisville PA $25K R32,L vs King,31% (4/13),75% (3/4),0/3,46% (6/13),33% (2/6),3/3,1/1,2/3,0/0,2/3
2015 Lexington KY $50K SF,L vs Crawford,43% (6/14),67% (4/6),1/4,36% (5/14),20% (1/5),3/4,1/1,2/2,0/0,0/0
2015 Lexington KY $50K QF,W vs Arcangioli,57% (8/14),100% (8/8),3/4,62% (8/13),38% (3/8),5/7,1/1,0/1,0/0,0/0
2015 Lexington KY $50K R16,W vs Simmonds,73% (8/11),75% (6/8),3/3,50% (5/10),40% (2/5),4/5,1/1,1/1,0/0,0/0
2015 Lexington KY $50K R32,W vs Lao,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),4/5,1/1,0/0,0/0,0/0
2015 Granby $50K QF,L vs Rodriguez,36% (4/11),50% (2/4),0/5,58% (7/12),14% (1/7),1/2,1/1,0/1,0/0,0/1
2015 Granby $50K R16,W vs Hsu,56% (9/16),67% (6/9),1/4,31% (5/16),0% (0/5),3/6,2/2,1/2,1/1,0/0
2015 Granby $50K R32,W vs Webley Smith,63% (5/8),100% (5/5),0/1,50% (4/8),75% (3/4),3/4,1/1,0/0,1/1,0/0
2015 Wimbledon Q2,L vs Siegemund,38% (3/8),33% (1/3),0/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2015 Wimbledon Q1,W vs Kerkhove,33% (5/15),100% (5/5),3/6,60% (9/15),33% (3/9),4/5,1/1,1/1,1/1,1/1
2015 (21 matches),,47.6%,78.6%,30.1%,48.6%,23.5%,65.0%,81.3%,68.0%,80.0%,58.3%
2014 (14 matches),,39.1%,78.0%,26.9%,50.0%,21.3%,61.0%,62.5%,57.1%,75.0%,57.1%
2013 (30 matches),,49.8%,79.3%,26.8%,37.4%,29.2%,75.0%,82.9%,70.0%,81.3%,54.5%
2012 (9 matches),,48.3%,76.2%,39.4%,54.0%,19.1%,48.1%,37.5%,33.3%,33.3%,66.7%
2011 (1 matches),,7.1%,100.0%,0.0%,33.3%,20.0%,-,-,0.0%,-,0.0%
Career (75 matches),,46.2%,78.6%,29.3%,44.9%,24.2%,66.8%,74.6%,63.2%,75.0%,55.9%
