Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,6,2,4,33.3%,1,1,0,100.0%,2008,2013,R64,5,0.93,3.8%,4.5%,49.1%,65.8%,47.8%,56.6%,40.4%,46.3%,34.0%
Roland Garros,9,Clay,12,3,9,25.0%,2,0,2,0.0%,2006,2015,R64,6,0.75,6.1%,4.2%,50.6%,64.1%,36.7%,50.6%,37.2%,44.9%,63.2%
Wimbledon,5,Grass,7,2,5,28.6%,2,1,1,50.0%,2008,2015,R128,2,0.89,15.8%,3.2%,57.6%,70.3%,40.3%,57.6%,37.9%,56.3%,21.4%
US Open,7,Hard,14,7,7,50.0%,6,3,3,50.0%,2007,2015,R32,7,1.00,7.0%,5.1%,49.7%,72.0%,49.8%,60.9%,39.3%,54.5%,27.3%
Fed Cup,1,,1,0,1,0.0%,1,0,1,0.0%,2010,2010,,0,,,,,,,,,,
Quebec City,4,Hard,14,10,4,71.4%,3,2,1,66.7%,2011,2015,R16,7,1.17,9.4%,4.2%,53.7%,78.8%,50.9%,65.9%,39.9%,66.7%,42.9%
Luxembourg,3,Hard,6,3,3,50.0%,0,0,0,-,2006,2015,R32,1,0.83,9.2%,1.5%,47.7%,80.6%,32.4%,55.4%,37.1%,60.0%,16.7%
Strasbourg,3,Clay,4,1,3,25.0%,0,0,0,-,2006,2010,R16,3,0.89,4.1%,2.3%,52.5%,66.1%,48.1%,57.5%,37.7%,60.0%,38.9%
Paris,3,Carpet,4,1,3,25.0%,1,1,0,100.0%,2010,2013,R32,2,0.82,1.9%,1.2%,59.0%,61.1%,34.8%,50.3%,40.8%,64.3%,30.0%
Estoril,3,Clay,3,0,3,0.0%,0,0,0,-,2008,2010,R32,2,0.72,3.4%,9.3%,59.3%,57.1%,43.8%,51.7%,35.0%,52.6%,50.0%
Birmingham,3,Grass,3,0,3,0.0%,2,0,2,0.0%,2008,2010,R64,1,0.72,16.1%,3.6%,42.9%,75.0%,46.9%,58.9%,29.4%,62.5%,14.3%
