Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Rotterdam R32,L vs Munar,2.4%,0.0%,17.8%,31.3%,5.3%,6.3%,25.0%,7.1%,16.7%,1.3%,33.3%,-64,-60
2025 Glasgow CH F,W vs Durasovic,0.0%,-,7.2%,75.0%,8.1%,7.4%,0.0%,4.8%,21.4%,0.0%,-,-136,-91
2024 Montemar CH QF,L vs Montes De La Torre,0.0%,-,16.5%,44.4%,7.8%,6.7%,50.0%,3.3%,12.5%,0.9%,0.0%,-8,-22
2024 Montemar CH R32,W vs Passaro,0.0%,-,4.5%,62.5%,22.0%,17.6%,100.0%,7.5%,23.1%,0.0%,-,-49,-35
Career (4 matches),,0.4%,0.0%,10.2%,48.0%,9.2%,8.5%,37.5%,5.4%,18.2%,0.6%,16.7%,-58,-49
