Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),141,444,133,1656,129,1616,131,1598,136,1528,,,,
2025,136,448,119,1670,104,1642,129,1605,132,1535,,,,
2024,518,73,,,,,,,,,,,,
