Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,7,5,58.3%,15-13,53.6%,141-133,51.5%,3-2,60.0%,12,77.0%,25.4%,6.9%,3.6%,62.4%,70.3%,51.6%,63.3%,38.1%,50.6%,1.04,F (Thionville)
2025,50,34,16,68.0%,69-41,62.7%,573-489,54.0%,11-6,64.7%,50,75.7%,31.7%,6.1%,3.8%,63.0%,68.4%,50.0%,61.6%,42.1%,51.7%,1.10,W (4x)
2024,4,2,2,50.0%,5-6,45.5%,50-55,47.6%,1-1,50.0%,4,71.2%,23.5%,3.7%,2.5%,62.5%,62.2%,54.1%,59.2%,37.8%,49.0%,0.92,QF (Montemar)
Career,66,43,23,65.2%,89-60,59.7%,764-677,53.0%,15-9,62.5%,66,75.7%,29.9%,6.0%,3.7%,62.8%,68.3%,50.6%,61.7%,41.0%,51.3%,1.07,
