Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,6,10,37.5%,13-22,37.1%,158-181,46.6%,2-1,66.7%,9,73.1%,16.7%,10.3%,3.0%,65.4%,71.1%,44.4%,61.9%,30.5%,46.7%,0.80
Clay,4,1,3,25.0%,4-6,40.0%,48-55,46.6%,1-0,100.0%,2,71.9%,23.3%,4.3%,4.8%,68.1%,66.0%,47.0%,59.9%,40.5%,50.8%,1.01
Grand Slams,1,0,1,0.0%,0-3,0.0%,11-18,37.9%,0-0,-,1,78.6%,0.0%,3.8%,3.8%,71.3%,68.4%,47.8%,62.5%,14.1%,39.7%,0.38
Other Tours,5,1,4,20.0%,3-9,25.0%,49-69,41.5%,1-0,100.0%,5,69.5%,12.1%,5.1%,3.7%,63.1%,66.1%,47.8%,59.4%,32.2%,46.6%,0.79
Best of 5,5,2,3,40.0%,2-6,25.0%,28-36,43.8%,0-0,-,5,73.2%,22.0%,11.8%,3.2%,68.5%,69.6%,44.0%,61.6%,32.4%,47.1%,0.84
Best of 3,15,5,10,33.3%,15-22,40.5%,178-200,47.1%,3-1,75.0%,6,72.5%,14.9%,6.2%,3.7%,64.2%,69.8%,45.8%,61.2%,33.8%,48.4%,0.87
Semi-finals,1,0,1,0.0%,0-2,0.0%,6-8,42.9%,0-0,-,1,66.7%,22.2%,7.6%,1.5%,60.6%,62.5%,42.3%,54.5%,31.7%,43.4%,0.70
vs Righties,15,4,11,26.7%,12-25,32.4%,164-198,45.3%,2-1,66.7%,7,69.7%,14.1%,6.4%,2.7%,63.3%,66.7%,46.9%,59.4%,28.9%,44.9%,0.71
vs Lefties,3,1,2,33.3%,3-3,50.0%,30-31,49.2%,1-0,100.0%,2,78.6%,10.7%,12.9%,5.8%,71.9%,71.5%,47.9%,64.9%,35.3%,50.0%,1.00
