Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,4,3,1,75.0%,2,1,1,50.0%,2026,2026,R128,4,0.96,7.4%,2.3%,70.2%,72.1%,51.4%,65.9%,32.6%,63.6%,40.0%
Wimbledon,1,Grass,2,1,1,50.0%,1,1,0,100.0%,2025,2025,Q2,2,0.96,4.7%,3.9%,52.7%,60.3%,54.1%,57.4%,40.9%,53.3%,62.5%
Davis Cup,4,,10,4,6,40.0%,3,2,1,66.7%,2023,2026,,1,1.65,13.6%,3.4%,71.2%,90.5%,29.4%,72.9%,44.7%,85.7%,75.0%
