Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Roland Garros,1,Clay,1,0,1,0.0%,1,1,0,100.0%,2016,2016,Q1,0,,,,,,,,,,
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2016,2016,Q1,0,,,,,,,,,,
Fed Cup,3,,7,1,6,14.3%,0,0,0,-,2016,2018,,7,0.86,1.6%,3.5%,61.7%,53.6%,39.6%,48.2%,44.5%,49.0%,50.7%
Seoul,3,Hard,5,2,3,40.0%,2,2,0,100.0%,2014,2023,Q2,3,0.96,0.7%,5.0%,61.6%,59.5%,38.0%,51.2%,46.7%,47.5%,51.5%
Taipei,7,Hard,11,2,9,18.2%,2,1,1,50.0%,2012,2019,R16,9,0.78,2.2%,4.2%,63.5%,53.4%,39.6%,48.4%,40.5%,44.3%,52.1%
Hong Kong,3,Hard,4,1,3,25.0%,1,1,0,100.0%,2015,2017,R16,2,0.73,2.4%,7.9%,67.5%,49.4%,48.8%,49.2%,37.1%,21.4%,30.8%
Nanchang,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2015,2016,Q2,2,1.14,2.0%,5.3%,66.7%,74.0%,40.0%,62.7%,42.7%,53.8%,41.2%
