Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Kashiwa R32,L vs Kaji,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),1/1,0/0,2/3,0/0,0/1
2019 W25 Singapore R32,L vs Nara,73% (8/11),63% (5/8),2/5,64% (7/11),0% (0/7),2/5,0/0,1/3,0/0,0/1
2018 Taipei R32,L vs Chang,50% (5/10),80% (4/5),2/5,70% (7/10),0% (0/7),1/4,0/1,0/2,0/0,0/1
2017 Taipei R32,L vs Golubic,50% (5/10),40% (2/5),1/5,50% (5/10),0% (0/5),1/2,0/0,1/1,0/0,1/1
2017 Hong Kong R32,L vs Stosur,31% (4/13),75% (3/4),0/5,54% (7/13),14% (1/7),2/2,0/0,0/1,0/0,0/1
2017 Chiswick $25K R32,L vs Lechemia,20% (2/10),100% (2/2),1/4,67% (6/9),17% (1/6),1/2,0/1,0/1,0/0,0/0
2017 Woking $25K QF,L vs Buzarnescu,50% (4/8),50% (2/4),2/6,86% (6/7),0% (0/6),1/2,0/0,1/1,0/0,0/0
2017 Woking $25K R16,W vs Lechemia,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),6/6,2/2,0/0,1/1,0/0
2017 Goyang $25K R16,W vs Yu,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),4/5,1/2,0/0,1/1,0/0
2017 Incheon $25K SF,L vs Kumkhum,40% (4/10),75% (3/4),3/5,56% (5/9),0% (0/5),1/3,0/0,1/1,0/0,0/0
2017 Incheon $25K QF,W vs Lao,50% (7/14),100% (7/7),2/3,36% (5/14),20% (1/5),6/7,2/2,1/2,1/1,0/0
2017 Incheon $25K R32,W vs Kaji,100% (7/7),86% (6/7),1/1,14% (1/7),0% (0/1),4/4,0/0,0/0,0/0,0/0
2017 Fed Cup RR,L vs Errani,54% (7/13),71% (5/7),2/6,62% (8/13),13% (1/8),3/4,0/0,0/1,0/0,0/1
2017 Nanning $25K F,L vs Diyas,11% (1/9),0% (0/1),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2017 Nanning $25K QF,W vs Tang,89% (8/9),50% (4/8),1/1,44% (4/9),75% (3/4),3/4,2/2,0/0,1/1,0/0
2017 Nanning $25K R16,W vs Omae,71% (10/14),90% (9/10),2/5,54% (7/13),29% (2/7),3/7,0/1,1/1,0/1,0/0
2017 Nanning $25K R32,W vs Liu,75% (6/8),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/1,0/0,0/0,0/0
2017 Kashiwa $25K R32,L vs Tanaka,67% (8/12),63% (5/8),2/4,67% (8/12),25% (2/8),2/5,0/1,2/3,0/0,1/1
2017 Yokohama $25K R16,W vs Robson,67% (6/9),100% (6/6),1/3,33% (3/9),0% (0/3),3/6,2/2,0/0,1/1,0/0
2017 Yokohama $25K R32,W vs Oshino,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2019 (2 matches),,47.4%,66.7%,22.2%,63.2%,0.0%,50.0%,-,50.0%,-,0.0%
2018 (1 matches),,50.0%,80.0%,40.0%,70.0%,0.0%,25.0%,0.0%,0.0%,-,0.0%
2017 (24 matches),,54.4%,78.1%,38.6%,51.4%,19.7%,64.2%,66.7%,54.2%,88.9%,50.0%
2016 (22 matches),,48.6%,77.2%,41.5%,51.0%,18.4%,60.2%,38.1%,69.6%,33.3%,77.8%
2015 (16 matches),,59.5%,84.5%,43.6%,46.4%,19.5%,65.8%,84.6%,70.0%,100.0%,83.3%
Career (71 matches),,54.0%,80.5%,42.2%,50.5%,18.5%,62.5%,59.0%,60.5%,64.0%,60.7%
