Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
16-Feb-2026,W100 Bengaluru,Hard,R32,806,124,Hanne Vandewinkel [BEL] d. Lee,6-1 6-2,0.55,4.7%,2.3%,46.5%,55.0%,43.5%,4/8,0:56
02-Feb-2026,W15 Sharm ElSheikh,Hard,R32,808,,Sara Pantelic [BEL] d. Lee,1-6 6-4 6-4,1.02,2.1%,10.6%,51.1%,58.3%,34.8%,5/13,2:08
03-Nov-2025,W35 Hamamatsu,Carpet,R16,866,527,Misaki Matsuda [JPN] d. Lee,6-4 6-2,0.81,1.7%,5.1%,55.9%,51.5%,30.8%,2/8,1:16
03-Nov-2025,W35 Hamamatsu,Carpet,R32,866,306,Lee d. Sohyun Park [KOR],6-1 6-1,2.08,4.3%,2.2%,63.0%,86.2%,47.1%,3/3,1:04
27-Oct-2025,W35 Makinohara,Carpet,R16,872,289,Sakura Hosogi [JPN] d. Lee,6-1 6-1,0.56,0.0%,4.7%,67.4%,37.9%,28.6%,7/13,1:05
27-Oct-2025,W35 Makinohara,Carpet,R32,872,669,Lee d. Natsuki Yoshimoto [JPN],6-3 6-4,1.17,0.0%,3.1%,65.6%,64.3%,31.8%,8/12,1:47
22-Sep-2025,W100 Incheon,Hard,R32,871,624,Natsumi Kawaguchi [JPN] d. Lee,6-1 7-5,0.71,1.6%,1.6%,72.1%,45.5%,52.9%,5/10,1:21
08-Sep-2025,W15 Yeongwol,Hard,F,1101,783,Lee d. Natsuki Yoshimoto [JPN],6-2 6-4,1.42,0.0%,3.8%,66.0%,77.1%,50.0%,1/2,1:27
08-Sep-2025,W15 Yeongwol,Hard,SF,1101,911,Lee d. Dabin Kim [KOR],7-5 7-5,1.11,0.0%,7.2%,56.6%,63.8%,50.0%,5/8,1:45
08-Sep-2025,W15 Yeongwol,Hard,QF,1101,608,Lee d. Amy Zhu [USA],6-3 6-2,1.63,0.0%,5.5%,54.5%,76.7%,64.0%,2/2,1:26
08-Sep-2025,W15 Yeongwol,Hard,R16,1101,1034,Lee d. Cheuk Ying Shek [HKG],2-6 6-2 7-6(8),1.01,1.0%,15.5%,45.6%,63.8%,26.8%,6/15,2:26
08-Sep-2025,W15 Yeongwol,Hard,R32,1101,731,Lee d. Mayuka Aikawa [JPN],7-5 7-5,1.06,1.1%,5.4%,55.9%,65.4%,58.5%,8/10,2:22
01-Sep-2025,W15 Yeongwol,Hard,R16,1112,945,Sae Noguchi [JPN] d. Lee,6-4 6-2,0.71,0.0%,7.5%,62.7%,54.8%,24.0%,9/15,1:32
01-Sep-2025,W15 Yeongwol,Hard,R32,1112,,Lee d. Ryeong Gyeong Park [KOR],6-1 2-6 6-3,1.13,0.0%,6.8%,60.2%,64.2%,42.9%,3/7,1:57
18-Aug-2025,W15 Luan,Hard,R32,1119,626,Boyoung Jeong [KOR] d. Lee,6-1 0-0,0.71,0.0%,15.2%,45.5%,46.7%,27.8%,4/8,0:45
11-Aug-2025,W15 Luan,Hard,R32,1109,819,Junhan Zhang [CHN] d. Lee,7-5 6-4,0.83,1.3%,6.6%,57.9%,59.1%,50.0%,4/8,2:02
26-May-2025,W15 Daegu,Hard,R16,,,Heerae Im [KOR] d. Lee,4-6 7-5 0-0 RET,1.11,1.6%,7.8%,62.5%,60.0%,50.0%,1/6,1:38
26-May-2025,W15 Daegu,Hard,R32,,372,Lee d. Hikaru Sato [JPN],3-6 7-6(5) 6-4,0.95,0.0%,8.5%,70.1%,63.4%,34.3%,10/16,2:53
