Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,2,31.6%,36.8%,0.8%,4.8%,58.1%,50.0%,28.8%,41.1%,43.6%,42.3%,0.74,
2017,6,0,6,0.0%,4-12,25.0%,61-92,39.9%,0-0,-,6,46.7%,33.3%,1.8%,5.2%,61.7%,51.8%,45.8%,49.5%,41.8%,45.8%,0.83,
2016,4,1,3,25.0%,4-7,36.4%,42-59,41.6%,0-0,-,4,50.0%,33.3%,1.8%,3.5%,61.9%,57.8%,37.7%,50.1%,43.7%,46.8%,0.88,
2015,2,1,1,50.0%,3-2,60.0%,23-22,51.1%,1-0,100.0%,0,,,,,,,,,,,,R16 (Hong Kong)
Career,14,2,12,14.3%,11-25,30.6%,139-198,41.2%,1-0,100.0%,12,45.8%,33.8%,1.7%,4.6%,61.3%,53.7%,40.6%,48.7%,42.8%,45.7%,0.83,
