Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Haruka Kaji [JPN],4,4,50.0%,0,0,0,-,2017,2022,0,,,,,,,,,,
7,So Ra Lee [KOR],6,1,85.7%,0,0,0,-,2011,2019,0,,,,,,,,,,
6,Akiko Omae [JPN],2,4,33.3%,5,1,4,20.0%,2014,2019,0,,,,,,,,,,
5,Luksika Kumkhum [THA],2,3,40.0%,3,2,1,66.7%,2013,2024,0,,,,,,,,,,
5,Pei Chi Lee [TPE],2,3,40.0%,1,1,0,100.0%,2015,2023,0,,,,,,,,,,
5,Yuuki Tanaka [JPN],3,2,60.0%,2,1,1,50.0%,2014,2019,1,0.92,0.9%,1.9%,76.4%,55.6%,40.0%,51.9%,44.2%,58.8%,37.5%
5,Ching Wen Hsu [TPE],3,2,60.0%,0,0,0,-,2011,2018,0,,,,,,,,,,
5,Na Lae Han [KOR],2,3,40.0%,2,1,1,50.0%,2014,2018,0,,,,,,,,,,
4,Natsumi Kawaguchi [JPN],0,4,0.0%,1,0,1,0.0%,2022,2025,1,0.71,1.6%,1.6%,72.1%,45.5%,52.9%,47.5%,37.5%,50.0%,66.7%
4,Miho Kuramochi [JPN],1,3,25.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
4,Fangzhou Liu [CHN],3,1,75.0%,1,1,0,100.0%,2019,2023,0,,,,,,,,,,
4,Ayano Shimizu [JPN],3,1,75.0%,1,0,1,0.0%,2018,2023,1,1.11,1.1%,5.7%,61.4%,51.9%,41.2%,47.7%,57.8%,61.5%,50.0%
4,Sunam Jeong [KOR],3,1,75.0%,1,1,0,100.0%,2018,2023,1,0.74,1.5%,4.4%,57.4%,43.6%,41.4%,42.6%,42.4%,50.0%,50.0%
4,Junri Namigata [JPN],1,3,25.0%,0,0,0,-,2016,2022,0,,,,,,,,,,
4,Kyoka Okamura [JPN],2,2,50.0%,2,1,1,50.0%,2015,2022,0,,,,,,,,,,
