Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 US Open Q1,L vs Chirico,50% (7/14),71% (5/7),1/6,73% (11/15),27% (3/11),3/5,1/1,1/3,0/0,1/2
2017 Naples FL $25K R32,L vs Marand,14% (1/7),100% (1/1),1/6,86% (6/7),0% (0/6),1/1,0/0,0/0,0/0,0/0
2017 Charleston Q1,L vs Lukas,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/1
2017 Miami Q1,L vs Sorribes Tormo,44% (4/9),50% (2/4),0/5,78% (7/9),29% (2/7),1/2,0/0,2/2,0/0,2/2
2017 Indian Wells Q1,W vs Sasnovich,42% (5/12),80% (4/5),1/3,38% (5/13),40% (2/5),3/4,2/2,1/1,1/1,0/0
2017 Acapulco Q1,L vs Ferro,75% (12/16),67% (8/12),4/7,59% (10/17),10% (1/10),4/8,1/2,1/3,0/1,1/2
2017 Midland MI $100K R32,L vs Savinykh,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,1/1
2017 Australian Open R64,L vs Muguruza,27% (3/11),67% (2/3),1/4,45% (5/11),20% (1/5),2/2,0/0,0/0,0/0,0/0
2017 Australian Open R128,W vs Davis,58% (7/12),86% (6/7),1/3,31% (4/13),25% (1/4),4/6,2/2,1/1,1/1,0/0
2016 Honolulu QF,L vs Zhang,30% (3/10),33% (1/3),0/3,50% (5/10),40% (2/5),0/1,0/0,2/2,0/0,1/1
2016 Honolulu R16,W vs Collins,67% (6/9),100% (6/6),2/3,40% (4/10),25% (1/4),4/6,2/3,0/0,1/2,0/0
2016 Honolulu R32,W vs Sema,56% (5/9),100% (5/5),2/3,30% (3/10),0% (0/3),4/5,2/2,0/0,1/1,0/0
2016 Waco TX $50K SF,L vs Haddad Maia,22% (2/9),50% (1/2),1/4,67% (6/9),33% (2/6),1/1,0/0,1/1,0/0,0/0
2016 Waco TX $50K QF,W vs Collins,33% (3/9),100% (3/3),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2016 Waco TX $50K R32,W vs Krajicek,55% (6/11),67% (4/6),1/3,55% (6/11),50% (3/6),2/3,0/0,0/0,0/0,0/0
2016 Macon GA $50K R16,L vs Day,38% (3/8),33% (1/3),1/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2016 Macon GA $50K R32,W vs Krajicek,58% (7/12),43% (3/7),0/2,42% (5/12),60% (3/5),1/2,0/0,1/1,0/0,0/0
2016 Hong Kong R32,L vs Jankovic,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2016 Beijing Q1,L vs Rodina,55% (6/11),67% (4/6),3/6,55% (6/11),0% (0/6),0/4,0/0,1/1,0/0,0/0
2016 Wuhan Q2,L vs Watson,20% (2/10),50% (1/2),0/3,50% (5/10),40% (2/5),1/1,0/0,3/3,0/0,1/1
2017 (9 matches),,44.2%,66.7%,21.4%,58.6%,17.2%,64.3%,85.7%,53.8%,66.7%,62.5%
2016 (47 matches),,42.4%,72.7%,26.5%,45.0%,23.5%,68.7%,72.2%,66.0%,76.2%,60.0%
2015 (32 matches),,45.7%,76.3%,30.4%,42.4%,22.1%,71.4%,75.9%,60.0%,73.3%,83.3%
2014 (15 matches),,57.4%,75.3%,34.4%,53.2%,17.1%,59.6%,50.0%,58.8%,66.7%,44.4%
2013 (14 matches),,46.3%,82.6%,34.4%,57.2%,19.5%,43.1%,50.0%,53.8%,50.0%,25.0%
Career (124 matches),,45.4%,74.5%,28.8%,48.1%,21.0%,64.2%,69.8%,59.7%,72.9%,57.1%
