Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 US Open Q1,L vs Chirico,58% (7/12),45% (5/11),1/1,0/0,43% (6/14),2/4,2/3,- (0/0),- (0/0)
2017 Naples FL $25K R32,L vs Marand,50% (1/2),50% (1/2),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2017 Charleston Q1,L vs Lukas,40% (2/5),0% (0/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Miami Q1,L vs Sorribes Tormo,40% (4/10),33% (2/6),0/0,0/0,62% (8/13),2/4,2/3,- (0/0),- (0/0)
2017 Indian Wells Q1,W vs Sasnovich,59% (10/17),57% (4/7),2/2,1/1,73% (8/11),0/1,0/0,- (0/0),- (0/0)
2017 Acapulco Q1,L vs Ferro,50% (8/16),40% (8/20),1/1,0/0,47% (8/17),2/4,1/2,- (0/0),- (0/0)
2017 Midland MI $100K R32,L vs Savinykh,50% (2/4),0% (0/1),0/0,0/0,38% (3/8),3/5,1/2,- (0/0),- (0/0)
2017 Australian Open R64,L vs Muguruza,50% (7/14),33% (2/6),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2017 Australian Open R128,W vs Davis,77% (10/13),50% (6/12),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2016 Honolulu QF,L vs Zhang,64% (7/11),25% (1/4),0/0,0/0,70% (7/10),5/7,4/5,- (0/0),- (0/0)
2016 Honolulu R16,W vs Collins,78% (7/9),86% (6/7),2/2,1/1,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2016 Honolulu R32,W vs Sema,100% (7/7),71% (5/7),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2016 Waco TX $50K SF,L vs Haddad Maia,42% (5/12),25% (1/4),0/0,0/0,43% (3/7),3/5,2/3,- (0/0),- (0/0)
2016 Waco TX $50K QF,W vs Collins,75% (9/12),60% (3/5),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2016 Waco TX $50K R32,W vs Krajicek,89% (8/9),57% (4/7),2/4,1/2,57% (4/7),0/0,0/0,67% (4/6),50% (3/6)
2016 Macon GA $50K R16,L vs Day,57% (4/7),33% (1/3),0/0,0/0,38% (3/8),2/4,2/3,- (0/0),- (0/0)
2016 Macon GA $50K R32,W vs Krajicek,91% (10/11),30% (3/10),2/3,1/1,67% (4/6),4/4,0/0,80% (4/5),50% (3/6)
2016 Hong Kong R32,L vs Jankovic,75% (3/4),14% (1/7),0/0,0/0,44% (4/9),2/4,0/1,- (0/0),- (0/0)
2016 Beijing Q1,L vs Rodina,45% (5/11),36% (4/11),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2016 Wuhan Q2,L vs Watson,88% (7/8),25% (1/4),0/0,0/0,57% (4/7),3/5,1/2,40% (2/5),20% (1/5)
2017 (9 matches),,54.8%,41.8%,100.0%,100.0%,49.5%,40.7%,46.2%,-,-
2016 (47 matches),,62.0%,44.6%,56.8%,63.2%,52.7%,43.6%,46.5%,63.2%,41.4%
2015 (32 matches),,59.9%,46.3%,59.1%,52.9%,51.1%,46.2%,54.8%,55.9%,42.6%
2014 (15 matches),,52.8%,50.4%,68.0%,77.8%,50.0%,20.0%,20.0%,63.6%,33.3%
2013 (14 matches),,58.2%,53.3%,46.4%,54.5%,55.7%,34.5%,50.0%,57.7%,42.3%
Career (124 matches),,58.8%,46.1%,58.5%,60.8%,52.2%,41.1%,45.8%,58.8%,41.5%
