Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Indian Wells R128,L vs Kovinic,3.4,3.8,2.8,45.0%,41.0%,50.0%,33.3%,59.4%,10.3%,1.5,1.4,-14.0,-20.0
2016 Brisbane SF,L vs Azarenka,3.7,4.0,3.4,30.4%,42.1%,43.8%,50.0%,48.6%,3.9%,-6.5,-9.0,-5.5,-7.5
2016 Brisbane QF,W vs Petkovic,2.8,2.9,2.6,57.5%,65.0%,75.0%,100.0%,63.7%,0.0%,13.5,19.0,7.0,17.5
2015 ITF Scottsdale R16,W vs Kostova,3.0,2.8,3.3,52.6%,56.5%,37.5%,66.7%,50.6%,1.6%,14.5,11.9,2.0,1.6
Career (4 matches),,3.2,3.3,3.1,48.2%,50.8%,47.5%,58.3%,54.7%,4.1%,5.8,6.1,-2.6,-3.4
