Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,0,0,0,-,2016,2017,R64,3,0.95,5.5%,6.8%,55.5%,66.4%,46.9%,57.7%,40.1%,54.2%,40.9%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2016,2016,R128,1,0.52,2.0%,0.0%,62.0%,58.1%,31.6%,48.0%,27.3%,28.6%,100.0%
Wimbledon,2,Grass,4,2,2,50.0%,0,0,0,-,2013,2016,R64,2,0.85,7.7%,7.7%,56.6%,79.0%,43.5%,63.6%,30.8%,66.7%,37.5%
US Open,5,Hard,8,3,5,37.5%,4,2,2,50.0%,2012,2017,R128,7,0.98,8.0%,4.2%,51.7%,69.9%,42.5%,56.6%,42.6%,53.1%,58.7%
Charleston,3,Clay,4,1,3,25.0%,1,0,1,0.0%,2016,2017,Q2,2,0.75,3.4%,12.1%,48.3%,67.9%,35.0%,50.9%,37.0%,43.8%,45.5%
Miami,2,Hard,4,2,2,50.0%,0,0,0,-,2016,2017,R128,4,0.90,4.5%,7.8%,52.8%,65.6%,43.2%,55.0%,40.5%,59.5%,37.8%
Indian Wells,4,Hard,5,1,4,20.0%,1,0,1,0.0%,2013,2017,R128,4,0.96,4.9%,6.9%,54.6%,67.9%,33.5%,52.3%,45.6%,64.4%,51.5%
Acapulco,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2016,2017,R32,4,1.08,4.4%,10.5%,45.0%,74.0%,42.6%,56.7%,46.9%,57.1%,45.5%
Brisbane,2,Hard,8,6,2,75.0%,1,1,0,100.0%,2016,2017,SF,8,1.03,12.5%,4.5%,53.1%,70.5%,48.4%,60.1%,41.2%,63.2%,46.3%
Quebec City,3,Hard,10,7,3,70.0%,3,2,1,66.7%,2014,2016,QF,5,1.03,7.8%,6.4%,55.9%,73.6%,44.7%,60.9%,40.3%,58.8%,43.8%
