Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,22,7,15,31.8%,17-32,34.7%,211-251,45.7%,2-2,50.0%,19,62.2%,27.2%,6.8%,6.1%,52.3%,65.7%,42.4%,54.6%,39.7%,47.2%,0.87
Clay,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,2.0%,0.0%,62.0%,58.1%,31.6%,48.0%,27.3%,38.3%,0.52
Grass,2,1,1,50.0%,2-2,50.0%,20-20,50.0%,0-0,-,2,85.0%,15.0%,7.7%,7.7%,56.6%,79.0%,43.5%,63.6%,30.8%,48.8%,0.85
Grand Slams,9,2,7,22.2%,5-15,25.0%,84-109,43.5%,1-1,50.0%,9,63.5%,23.5%,6.3%,5.5%,54.5%,68.9%,42.2%,56.7%,37.1%,47.1%,0.86
Premiers,6,3,3,50.0%,6-6,50.0%,57-58,49.6%,0-0,-,6,66.1%,32.1%,8.9%,4.3%,53.3%,67.0%,43.7%,56.1%,40.8%,48.8%,0.93
Internationals,10,3,7,30.0%,8-15,34.8%,94-116,44.8%,1-1,50.0%,7,60.7%,21.4%,5.5%,8.1%,50.9%,63.6%,41.1%,52.5%,39.0%,45.8%,0.82
Semi-finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,12.5%,28.6%,9.6%,5.8%,46.2%,45.8%,25.0%,34.6%,36.6%,35.5%,0.56
Quarter-finals,2,1,1,50.0%,3-2,60.0%,23-19,54.8%,0-0,-,1,87.5%,71.4%,5.9%,2.0%,54.9%,71.4%,52.2%,62.7%,57.4%,60.2%,1.54
vs Righties,21,7,14,33.3%,17-29,37.0%,194-229,45.9%,1-0,100.0%,18,60.9%,27.1%,6.5%,6.0%,52.5%,65.3%,43.2%,54.8%,39.6%,47.4%,0.88
vs Lefties,4,1,3,25.0%,2-7,22.2%,41-54,43.2%,1-2,33.3%,4,80.8%,14.8%,7.6%,6.4%,54.9%,71.7%,38.5%,56.7%,35.0%,46.2%,0.81
vs Top 10,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-0,-,2,63.6%,18.2%,7.4%,3.4%,53.0%,63.3%,37.1%,51.0%,39.5%,45.7%,0.81
