Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Paris R32,L vs Davidovich Fokina,63% (10/16),0% (0/4),0/0,0/0,83% (5/6),1/3,0/1,67% (4/6),17% (1/6)
2025 Paris R64,W vs Darderi,56% (10/18),29% (2/7),2/7,1/2,33% (1/3),0/0,0/0,92% (11/12),27% (3/11)
2025 Kitzbuhel F,L vs Bublik,55% (6/11),20% (1/5),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2025 Gstaad SF,L vs Bublik,75% (6/8),- (0/0),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2025 Roland Garros R128,L vs Tabilo,68% (17/25),29% (4/14),2/2,0/0,44% (4/9),1/4,0/1,- (0/0),- (0/0)
2025 Geneva R32,L vs Hurkacz,86% (6/7),25% (1/4),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open R64,L vs Fearnley,92% (12/13),50% (4/8),1/1,0/0,46% (6/13),2/5,1/2,- (0/0),- (0/0)
2024 US Open R64,L vs Nakashima,50% (10/20),0% (0/2),0/0,0/0,43% (3/7),1/4,0/1,- (0/0),- (0/0)
2024 US Open R128,W vs Carreno Busta,65% (11/17),78% (7/9),3/5,1/3,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R64,L vs Bublik,61% (14/23),- (0/0),0/0,0/0,50% (2/4),0/3,0/1,0% (0/4),25% (1/4)
2024 Roland Garros R128,L vs Etcheverry,48% (10/21),27% (3/11),1/1,0/0,67% (14/21),0/3,0/1,- (0/0),- (0/0)
2024 Dubai R16,L vs Rublev,89% (8/9),- (0/0),0/0,0/0,67% (4/6),3/5,2/3,- (0/0),- (0/0)
2024 Montpellier R16,L vs Auger Aliassime,63% (12/19),83% (5/6),1/1,0/0,60% (6/10),1/3,1/2,33% (2/6),40% (2/5)
2024 Australian Open R16,L vs Hurkacz,68% (15/22),100% (1/1),0/0,0/0,75% (6/8),2/5,0/1,58% (7/12),17% (2/12)
2024 Australian Open R64,W vs Rune,73% (19/26),38% (3/8),3/6,1/1,75% (3/4),1/2,0/0,60% (3/5),67% (4/6)
2023 US Open R128,L vs Rublev,42% (10/24),25% (1/4),0/0,0/0,56% (5/9),2/5,0/1,50% (3/6),33% (2/6)
2023 Nottingham CH F,L vs Murray,47% (7/15),100% (1/1),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Majchrzak,42% (14/33),33% (4/12),1/1,0/0,74% (14/19),1/4,1/2,- (0/0),- (0/0)
2019 M25 Toulouse R32,L vs Bax,31% (4/13),50% (2/4),0/0,0/0,69% (11/16),8/10,2/3,- (0/0),- (0/0)
2025 (7 matches),,68.4%,28.6%,50.0%,50.0%,52.9%,22.2%,14.3%,83.3%,23.5%
2024 (8 matches),,63.1%,51.4%,61.5%,50.0%,63.1%,32.0%,33.3%,44.4%,33.3%
2023 (2 matches),,43.6%,40.0%,-,-,46.2%,28.6%,0.0%,50.0%,33.3%
2021 (1 matches),,42.4%,33.3%,100.0%,-,73.7%,25.0%,50.0%,-,-
2019 (1 matches),,30.8%,50.0%,-,-,68.8%,80.0%,66.7%,-,-
Career (19 matches),,59.1%,39.0%,58.3%,50.0%,60.4%,35.9%,30.4%,58.8%,30.0%
