Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Ugo Blanchet [FRA],5,0,100.0%,1,0,1,0.0%,2022,2025,5,1.35,12.0%,1.2%,59.3%,73.2%,61.8%,68.6%,42.4%,70.8%,36.5%
3,Pablo Carreno Busta [ESP],1,2,33.3%,0,0,0,-,2023,2026,3,1.27,15.0%,1.2%,54.3%,77.7%,48.1%,64.2%,45.4%,46.2%,52.6%
3,Adrian Mannarino [FRA],2,1,66.7%,2,1,1,50.0%,2021,2025,3,1.01,10.3%,2.6%,61.4%,77.6%,53.3%,68.2%,32.1%,64.3%,33.3%
3,Shintaro Mochizuki [JPN],2,1,66.7%,0,0,0,-,2023,2025,3,1.47,12.9%,0.0%,61.9%,79.1%,53.6%,69.4%,45.1%,66.7%,40.0%
3,Thiago Agustin Tirante [ARG],1,2,33.3%,1,0,1,0.0%,2023,2025,3,1.03,7.3%,4.0%,51.3%,80.5%,54.8%,68.0%,33.1%,54.5%,66.7%
3,Alexander Bublik [KAZ],0,3,0.0%,1,0,1,0.0%,2024,2025,3,0.58,7.5%,4.7%,54.2%,71.6%,44.9%,59.3%,23.6%,57.9%,20.0%
3,Jerome Kym [SUI],3,0,100.0%,4,3,1,75.0%,2021,2025,2,1.02,7.3%,3.9%,58.5%,82.5%,54.1%,70.7%,29.9%,72.7%,66.7%
3,Tomas Martin Etcheverry [ARG],1,2,33.3%,1,0,1,0.0%,2023,2025,3,0.73,9.5%,2.2%,65.7%,69.6%,38.9%,59.0%,29.8%,70.3%,31.8%
3,Adam Walton [AUS],3,0,100.0%,3,2,1,66.7%,2024,2025,3,1.22,12.8%,6.9%,62.0%,79.9%,50.0%,68.5%,38.3%,81.8%,33.3%
3,Felix Auger Aliassime [CAN],0,3,0.0%,2,0,2,0.0%,2024,2025,3,0.86,9.2%,2.9%,57.9%,70.3%,47.8%,60.8%,33.8%,68.0%,61.5%
3,Gabriel Diallo [CAN],2,1,66.7%,2,2,0,100.0%,2023,2024,3,1.01,9.7%,3.7%,63.6%,77.2%,46.9%,66.2%,34.2%,82.6%,46.2%
3,Giulio Zeppieri [ITA],1,2,33.3%,2,1,1,50.0%,2021,2024,3,0.96,8.6%,4.1%,61.9%,77.9%,41.3%,64.0%,34.6%,36.4%,21.1%
3,Dennis Novak [AUT],2,1,66.7%,0,0,0,-,2020,2023,3,1.02,6.6%,1.5%,61.7%,72.7%,53.3%,65.3%,35.5%,40.0%,30.0%
3,Omar Jasika [AUS],3,0,100.0%,1,1,0,100.0%,2022,2023,3,1.94,16.9%,2.8%,60.6%,84.9%,60.7%,75.4%,47.8%,66.7%,52.6%
3,Nam Hoang Ly [VIE],3,0,100.0%,1,1,0,100.0%,2022,2023,3,1.35,6.6%,3.8%,58.8%,72.6%,56.3%,65.9%,46.1%,82.4%,44.0%
