Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Paris R32,L vs Davidovich Fokina,18% (2/11),0% (0/2),0/1,27% (3/11),67% (2/3),0/0,0/0,3/3,0/0,1/1
2025 Paris R64,W vs Darderi,33% (4/12),50% (2/4),1/2,17% (2/12),0% (0/2),1/2,0/0,3/3,0/0,0/0
2025 Kitzbuhel F,L vs Bublik,30% (3/10),33% (1/3),0/2,44% (4/9),25% (1/4),1/1,0/0,1/2,0/0,1/1
2025 Gstaad SF,L vs Bublik,0% (0/10),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,0/0,0/0,0/0
2025 Roland Garros R128,L vs Tabilo,35% (8/23),50% (4/8),0/5,27% (6/22),17% (1/6),4/4,2/2,3/3,0/0,0/0
2025 Geneva R32,L vs Hurkacz,30% (3/10),33% (1/3),0/3,33% (3/9),0% (0/3),1/1,0/0,2/2,0/0,1/1
2025 Australian Open R64,L vs Fearnley,32% (6/19),67% (4/6),1/5,47% (9/19),22% (2/9),2/4,1/2,2/4,0/0,1/1
2024 US Open R64,L vs Nakashima,14% (2/14),0% (0/2),0/4,29% (4/14),0% (0/4),0/0,0/0,1/1,0/0,0/0
2024 US Open R128,W vs Carreno Busta,67% (8/12),88% (7/8),2/2,23% (3/13),33% (1/3),5/6,2/2,0/0,1/1,0/0
2024 Wimbledon R64,L vs Bublik,0% (0/16),- (0/0),0/1,19% (3/16),33% (1/3),0/0,0/0,1/2,0/0,0/1
2024 Roland Garros R128,L vs Etcheverry,35% (6/17),50% (3/6),1/6,65% (11/17),36% (4/11),1/3,1/1,0/1,0/0,0/0
2024 Dubai R16,L vs Rublev,0% (0/10),- (0/0),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,1/1
2024 Montpellier R16,L vs Auger Aliassime,31% (5/16),100% (5/5),0/3,50% (8/16),50% (4/8),5/5,1/2,2/3,0/1,1/1
2024 Australian Open R16,L vs Hurkacz,6% (1/17),100% (1/1),0/2,18% (3/17),33% (1/3),1/1,0/0,3/3,0/0,1/1
2024 Australian Open R64,W vs Rune,29% (6/21),50% (3/6),0/0,15% (3/20),67% (2/3),2/2,1/1,0/1,0/0,0/0
2023 US Open R128,L vs Rublev,13% (2/15),50% (1/2),1/4,43% (6/14),33% (2/6),1/1,0/0,1/1,0/0,0/0
2023 Nottingham CH F,L vs Murray,10% (1/10),100% (1/1),0/3,30% (3/10),0% (0/3),1/1,0/0,2/2,0/0,0/0
2021 Roland Garros R128,L vs Majchrzak,37% (7/19),57% (4/7),0/5,58% (11/19),55% (6/11),1/3,0/0,2/2,0/0,1/1
2019 M25 Toulouse R32,L vs Bax,20% (2/10),100% (2/2),1/4,67% (6/9),17% (1/6),1/2,0/0,2/3,0/0,0/0
2025 (7 matches),,27.4%,46.2%,9.5%,33.0%,20.0%,75.0%,75.0%,82.4%,-,100.0%
2024 (8 matches),,22.8%,67.9%,15.0%,30.9%,36.8%,82.4%,83.3%,69.2%,50.0%,75.0%
2023 (2 matches),,12.0%,66.7%,14.3%,37.5%,22.2%,100.0%,-,100.0%,-,-
2021 (1 matches),,36.8%,57.1%,0.0%,57.9%,54.5%,33.3%,-,100.0%,-,100.0%
2019 (1 matches),,20.0%,100.0%,25.0%,66.7%,16.7%,50.0%,-,66.7%,-,-
Career (19 matches),,24.3%,59.1%,12.3%,35.3%,30.9%,75.0%,80.0%,78.9%,50.0%,88.9%
