Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Paris R32,L vs Davidovich Fokina,4.7,5.6,3.7,53.2%,44.7%,40.9%,42.9%,49.7%,5.3%,7.5,5.7,2.0,1.5
2025 Paris R64,W vs Darderi,3.9,3.9,3.9,52.3%,45.7%,46.2%,53.3%,53.9%,9.3%,4.5,3.6,-8.0,-7.8
2025 Kitzbuhel F,L vs Bublik,3.8,4.2,3.4,56.1%,38.9%,26.7%,0.0%,49.5%,16.0%,-5.0,-7.4,-4.5,-5.8
2025 Gstaad SF,L vs Bublik,2.9,3.3,2.5,46.2%,26.1%,25.0%,50.0%,53.1%,20.8%,-1.0,-2.6,-1.0,-2.4
2025 Roland Garros R128,L vs Tabilo,4.6,4.3,4.9,50.7%,41.3%,60.6%,46.9%,60.8%,10.4%,-8.5,-2.8,10.5,5.6
2025 Geneva R32,L vs Hurkacz,3.9,4.4,3.5,48.4%,53.8%,30.8%,28.6%,53.5%,9.3%,-1.0,-1.1,1.5,1.9
2025 Australian Open R64,L vs Fearnley,3.9,4.4,3.5,44.3%,47.1%,46.7%,60.0%,55.0%,17.4%,-4.0,-2.3,-3.0,-2.5
2024 Roland Garros R128,L vs Etcheverry,5.2,5.0,5.3,44.3%,45.8%,50.0%,35.5%,55.3%,11.1%,5.0,2.0,6.0,3.1
2024 Dubai R16,L vs Rublev,3.4,3.1,3.8,47.3%,35.0%,45.5%,50.0%,37.5%,14.4%,-2.5,-6.8,0.0,0.0
2024 Montpellier R16,L vs Auger Aliassime,4.1,4.0,4.3,50.0%,55.6%,33.3%,50.0%,50.2%,15.1%,-9.0,-6.6,0.5,0.4
2024 Australian Open R16,L vs Hurkacz,3.9,4.6,3.0,39.8%,53.3%,42.9%,57.9%,59.7%,19.0%,-11.5,-7.0,-2.0,-2.2
2024 Australian Open R64,W vs Rune,4.0,4.2,3.9,51.4%,55.9%,48.0%,52.2%,47.3%,11.1%,13.5,7.8,1.0,0.5
2023 Nottingham CH F,L vs Murray,6.0,5.8,6.3,50.0%,50.0%,35.7%,34.8%,48.2%,35.7%,-2.0,-1.5,-3.5,-3.6
Career (13 matches),,4.2,4.4,4.1,48.4%,46.6%,44.0%,45.5%,52.9%,14.5%,-1.1,-0.8,-00,-00
