Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Bogota R32,L vs Serban,3.4,3.9,2.9,48.1%,41.0%,62.5%,50.0%,50.6%,0.8%,-2.0,-1.7,-9.0,-8.1
2025 Austin R32,W vs Rapolu,3.9,3.9,3.9,58.0%,54.5%,58.3%,55.6%,48.0%,4.8%,11.5,12.9,2.5,2.6
2024 Indian Wells R128,W vs Kessler,5.5,5.7,5.4,55.9%,53.3%,62.5%,20.0%,46.8%,3.8%,7.0,3.9,1.5,0.8
2023 Roland Garros R128,L vs Hunter,4.0,4.4,3.7,42.9%,49.1%,70.6%,20.0%,43.7%,1.7%,13.0,9.8,-7.0,-4.2
2023 Australian Open R32,L vs Vekic,3.8,4.3,3.2,32.6%,30.8%,75.0%,25.0%,46.1%,5.8%,4.5,7.6,-7.5,-11.9
2023 Australian Open R128,W vs Haddad Maia,4.8,5.6,4.1,51.5%,58.0%,52.6%,47.1%,50.5%,3.6%,13.0,8.1,8.5,5.4
2022 United Cup RR,L vs Swan,4.5,5.0,3.9,31.5%,69.2%,46.2%,30.8%,54.7%,5.9%,7.0,4.4,4.0,3.1
2022 BJK Cup Finals RR,W vs Putintseva,4.2,4.5,3.9,50.4%,46.6%,57.9%,57.1%,51.2%,2.5%,21.0,10.2,3.0,1.5
2022 Toronto R64,L vs Williams,4.3,4.3,4.4,36.9%,69.7%,52.4%,42.9%,44.1%,4.3%,8.5,7.0,9.5,6.5
2022 Roland Garros R128,L vs Jeanjean,5.5,5.9,5.1,43.5%,34.5%,57.1%,34.8%,49.1%,6.9%,1.5,1.1,-3.0,-2.3
2022 Rome R32,L vs Andreescu,5.0,5.3,4.8,42.1%,47.2%,42.1%,57.1%,52.5%,6.0%,-2.0,-1.4,8.5,6.8
2022 BJK Cup Qualifiers RR,W vs Rus,5.4,5.7,5.2,60.4%,55.9%,42.9%,55.0%,39.6%,0.5%,23.0,19.2,-7.0,-3.8
2022 Monterrey SF,L vs Osorio,4.8,5.1,4.3,50.0%,39.4%,52.6%,46.7%,55.9%,8.4%,9.5,6.6,-2.0,-1.8
2022 Monterrey QF,W vs Sorribes Tormo,7.2,7.7,6.8,41.2%,40.0%,51.4%,62.9%,42.9%,3.5%,18.5,6.1,-11.0,-2.7
2021 Gdynia R16,W vs Anshba,6.6,6.7,6.6,37.8%,68.4%,63.6%,56.7%,49.3%,1.0%,30.0,16.8,8.5,4.5
2021 Bogota R16,W vs Rus,4.2,4.3,4.1,57.0%,42.0%,47.1%,54.5%,64.4%,0.0%,-15.5,-7.3,6.0,5.2
2021 ITF Potchefstroom F,W vs Zhao,4.2,4.3,4.0,56.9%,57.1%,71.4%,71.4%,63.0%,5.2%,12.5,9.6,-2.0,-2.7
2021 ITF Potchefstroom SF,W vs Von Deichmann,4.9,5.9,4.0,53.4%,61.4%,58.8%,43.8%,52.7%,2.1%,24.5,16.1,10.0,7.2
2020 Australian Open Q2,L vs Gabriela Ruse,3.7,3.4,4.0,46.5%,45.1%,50.0%,33.3%,44.1%,9.5%,1.5,1.5,5.5,4.4
Last 52 Weeks (1 matches),,3.4,3.9,2.9,48.1%,41.0%,62.5%,50.0%,50.6%,0.8%,-2.0,-1.7,-9.0,-8.1
Career (19 matches),,4.8,5.1,4.5,47.5%,50.7%,55.2%,49.1%,49.4%,3.7%,9.8,6.6,1.0,0.7
