Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,1,5,16.7%,4-11,26.7%,65-85,43.3%,0-2,0.0%,6,58.9%,29.3%,1.9%,1.9%,70.4%,59.5%,43.7%,54.8%,40.4%,47.5%,0.89
Clay,11,7,4,63.6%,15-11,57.7%,133-121,52.4%,2-1,66.7%,11,60.5%,44.2%,1.1%,3.9%,67.7%,59.2%,41.0%,53.3%,47.4%,50.3%,1.01
Finals,1,1,0,100.0%,2-0,100.0%,14-11,56.0%,1-0,100.0%,1,50.0%,58.3%,1.3%,5.3%,70.7%,62.3%,27.3%,52.0%,52.3%,52.1%,1.09
Semi-finals,2,1,1,50.0%,2-3,40.0%,22-24,47.8%,0-0,-,2,56.5%,39.1%,1.5%,6.2%,66.9%,58.6%,37.2%,51.5%,44.3%,47.5%,0.91
Quarter-finals,1,1,0,100.0%,2-1,66.7%,17-13,56.7%,0-0,-,1,60.0%,53.3%,0.9%,1.7%,73.0%,56.0%,41.9%,52.2%,51.0%,51.6%,1.07
vs Righties,12,4,8,33.3%,11-18,37.9%,136-149,47.7%,1-2,33.3%,12,59.7%,36.6%,1.4%,3.1%,68.3%,58.4%,42.5%,53.4%,44.0%,48.6%,0.94
vs Lefties,2,1,1,50.0%,2-3,40.0%,20-26,43.5%,0-1,0.0%,2,63.6%,26.1%,1.4%,2.1%,76.6%,64.9%,35.3%,57.9%,38.4%,48.0%,0.91
