Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Bogota R32,L vs Serban,46% (6/13),83% (5/6),1/5,58% (7/12),14% (1/7),3/5,1/1,0/1,0/0,0/0
2025 Austin R32,W vs Rapolu,67% (6/9),83% (5/6),2/2,56% (5/9),60% (3/5),2/3,0/0,0/0,0/0,0/0
2024 Indian Wells R128,W vs Kessler,50% (5/10),80% (4/5),1/3,55% (6/11),50% (3/6),1/4,1/1,2/2,0/0,0/0
2023 Wimbledon R128,L vs Sasnovich,63% (5/8),40% (2/5),2/5,86% (6/7),0% (0/6),0/2,0/0,0/1,0/0,0/0
2023 Roland Garros R128,L vs Hunter,36% (5/14),80% (4/5),2/4,50% (7/14),14% (1/7),3/4,1/1,0/2,0/0,0/1
2023 Australian Open R32,L vs Vekic,25% (2/8),100% (2/2),1/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2023 Australian Open R128,W vs Haddad Maia,50% (5/10),100% (5/5),2/3,40% (4/10),25% (1/4),4/4,0/0,2/2,0/0,0/0
2023 United Cup RR,L vs Swan,33% (4/12),75% (3/4),0/6,58% (7/12),14% (1/7),1/3,1/2,1/1,0/0,1/1
2022 BJK Cup Finals RR: ESP vs KAZ RR,W vs Putintseva,53% (8/15),50% (4/8),1/4,40% (6/15),17% (1/6),4/4,1/3,1/2,0/1,1/1
2022 Toronto R64,L vs Williams,50% (5/10),20% (1/5),1/3,44% (4/9),25% (1/4),1/1,0/0,0/0,0/0,0/0
2022 Wimbledon R128,L vs Liu,18% (2/11),50% (1/2),0/2,30% (3/10),0% (0/3),1/1,0/1,1/2,0/0,1/1
2022 Roland Garros R128,L vs Jeanjean,22% (2/9),100% (2/2),0/4,60% (6/10),17% (1/6),0/2,0/0,0/1,0/0,0/1
2022 Rome R32,L vs Andreescu,36% (4/11),75% (3/4),1/4,40% (4/10),0% (0/4),2/3,0/0,0/0,0/0,0/0
2022 BJK Cup QLS R1: ESP vs NED RR,W vs Rus,60% (6/10),83% (5/6),1/3,30% (3/10),0% (0/3),4/5,1/1,3/3,0/0,0/0
2022 Monterrey SF,L vs Osorio,40% (4/10),100% (4/4),2/4,70% (7/10),14% (1/7),1/4,0/0,0/2,0/0,0/1
2022 Monterrey QF,W vs Sorribes Tormo,69% (9/13),78% (7/9),4/6,69% (9/13),22% (2/9),4/6,1/1,0/1,1/1,0/0
2021 US Open R128,L vs Gracheva,54% (7/13),71% (5/7),3/7,77% (10/13),10% (1/10),3/5,1/3,0/2,0/0,0/1
2021 Gdynia R16,W vs Anshba,78% (7/9),86% (6/7),2/3,56% (5/9),40% (2/5),3/4,0/0,0/0,0/0,0/0
2021 Bogota R16,W vs Rus,46% (6/13),67% (4/6),1/4,43% (6/14),33% (2/6),4/4,1/2,2/2,1/1,0/0
2021 W25 Potchefstroom F,W vs Zhao,100% (8/8),100% (8/8),3/3,43% (3/7),0% (0/3),3/6,0/0,0/0,0/0,0/0
2025 (2 matches),,54.5%,83.3%,42.9%,57.1%,33.3%,62.5%,100.0%,0.0%,-,-
2024 (1 matches),,50.0%,80.0%,33.3%,54.5%,50.0%,25.0%,100.0%,100.0%,-,-
2023 (5 matches),,40.4%,76.2%,29.2%,58.8%,10.0%,53.3%,66.7%,50.0%,-,50.0%
2022 (8 matches),,44.9%,67.5%,33.3%,48.3%,14.3%,65.4%,50.0%,45.5%,50.0%,50.0%
2021 (5 matches),,68.5%,83.8%,60.9%,56.6%,16.7%,60.0%,40.0%,50.0%,100.0%,0.0%
Career (135 matches),,56.6%,82.9%,45.7%,49.0%,19.3%,62.9%,67.4%,48.8%,65.0%,46.7%
