Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),263,261,272,1470,263,1448,213,1472,208,1388,1353,17,,
2025,216,336,198,1560,184,1533,164,1545,188,1433,,
2024,91,813,129,1666,121,1631,93,1642,153,1471,1135,25
2023,125,585,110,1659,97,1637,111,1601,175,1432,,
2022,70,802,133,1616,122,1588,125,1552,144,1463,,
2021,66,1008,121,1662,137,1580,111,1612,104,1552,,
2020,233,282,,,,,,,,,408,175
2019,216,281,,,,,,,,,463,127
2018,354,107,,,,,,,,,474,90
2017,414,90,,,,,,,,,1042,14
2016,688,28,,,,,,,,,,
2015,544,48,,,,,,,,,,
2014,370,88,,,,,,,,,1099,9
2013,326,147,,,,,,,,,793,31
2012,519,56,,,,,,,,,763,32
2011,596,46,,,,,,,,,1103,13
2010,952,11,,,,,,,,,996,8
2009,741,24,,,,,,,,,,
2008,781,13,,,,,,,,,,
2007,1026,4,,,,,,,,,,
