Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Bogota R32,L vs Serban,43% (6/14),36% (5/14),1/4,0/0,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2025 Austin R32,W vs Rapolu,58% (7/12),50% (5/10),2/3,1/1,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2024 Indian Wells R128,W vs Kessler,89% (8/9),36% (4/11),2/3,1/2,67% (6/9),0/0,0/0,80% (4/5),60% (3/5)
2023 Wimbledon R128,L vs Sasnovich,50% (1/2),18% (2/11),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Hunter,57% (8/14),36% (4/11),1/1,0/0,60% (9/15),3/5,1/2,- (0/0),- (0/0)
2023 Australian Open R32,L vs Vekic,50% (2/4),100% (2/2),0/0,0/0,14% (1/7),1/3,0/1,- (0/0),- (0/0)
2023 Australian Open R128,W vs Haddad Maia,54% (7/13),56% (5/9),2/12,1/1,40% (2/5),0/0,0/0,58% (7/12),50% (6/12)
2023 United Cup RR,L vs Swan,55% (6/11),75% (3/4),1/3,0/0,67% (12/18),5/7,5/6,- (0/0),- (0/0)
2022 BJK Cup Finals RR: ESP vs KAZ RR,W vs Putintseva,48% (10/21),31% (4/13),2/7,1/6,55% (6/11),3/4,0/0,33% (2/6),83% (5/6)
2022 Toronto R64,L vs Williams,67% (6/9),13% (1/8),0/0,0/0,40% (2/5),3/5,0/1,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Liu,78% (7/9),50% (1/2),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2022 Roland Garros R128,L vs Jeanjean,38% (5/13),67% (2/3),0/0,0/0,38% (3/8),3/5,1/2,- (0/0),- (0/0)
2022 Rome R32,L vs Andreescu,86% (6/7),25% (3/12),0/0,0/0,0% (0/4),0/2,0/1,20% (1/5),50% (3/6)
2022 BJK Cup QLS R1: ESP vs NED RR,W vs Rus,100% (7/7),36% (5/14),2/4,1/3,40% (2/5),0/0,0/0,67% (4/6),60% (3/5)
2022 Monterrey SF,L vs Osorio,44% (4/9),67% (4/6),0/0,0/0,63% (10/16),5/7,0/1,- (0/0),- (0/0)
2022 Monterrey QF,W vs Sorribes Tormo,33% (6/18),50% (7/14),2/5,1/1,68% (15/22),1/2,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Gracheva,24% (4/17),42% (5/12),1/8,0/0,47% (8/17),3/5,2/3,- (0/0),- (0/0)
2021 Gdynia R16,W vs Anshba,46% (6/13),43% (6/14),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2021 Bogota R16,W vs Rus,77% (10/13),40% (4/10),2/3,1/2,60% (6/10),3/4,0/0,67% (4/6),60% (3/5)
2021 W25 Potchefstroom F,W vs Zhao,80% (4/5),57% (8/14),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2025 (2 matches),,50.0%,41.7%,42.9%,100.0%,60.0%,33.3%,50.0%,-,-
2024 (1 matches),,88.9%,36.4%,66.7%,50.0%,66.7%,-,-,80.0%,60.0%
2023 (5 matches),,54.5%,43.2%,25.0%,100.0%,49.1%,52.9%,60.0%,58.3%,50.0%
2022 (8 matches),,54.8%,37.5%,37.5%,30.0%,52.0%,55.6%,16.7%,41.2%,64.7%
2021 (5 matches),,52.8%,48.4%,42.9%,50.0%,49.0%,66.7%,66.7%,63.6%,63.6%
Career (135 matches),,57.4%,49.9%,56.5%,56.3%,53.1%,47.8%,43.2%,57.6%,51.8%
