Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2000 Roland Garros SF,L vs Martinez,0.86,0.50,39.2,2.3,0.0%,38.9%,0.0%,29.4%,42.9%,33.3%
2000 Hilton Head F,L vs Pierce,1.18,0.55,39.3,2.0,0.0%,36.4%,0.0%,31.8%,38.1%,22.2%
1999 Roland Garros SF,L vs Hingis,0.70,0.48,32.0,2.2,0.0%,40.9%,0.0%,42.9%,38.7%,40.0%
1998 Canadian Open F,L vs Seles,0.96,0.42,35.3,2.0,2.9%,61.8%,0.0%,40.6%,28.0%,13.6%
1998 Roland Garros F,W vs Seles,1.36,1.15,65.8,3.3,0.0%,55.1%,0.0%,52.2%,43.9%,34.2%
1998 Roland Garros SF,W vs Davenport,1.05,1.21,66.8,2.7,0.0%,42.1%,0.0%,48.6%,72.2%,54.3%
1996 Atlanta F,L vs Davenport,0.85,0.80,63.8,2.6,3.0%,57.6%,9.7%,58.1%,34.2%,45.7%
1996 Wimbledon F,L vs Graf,0.87,0.72,46.0,2.2,2.9%,52.9%,0.0%,55.9%,37.5%,37.8%
1995 Wimbledon F,L vs Graf,0.93,0.74,95.2,4.0,6.8%,61.0%,3.6%,56.4%,29.5%,36.6%
1995 Wimbledon SF,W vs Martinez,1.10,1.27,59.8,2.4,0.0%,54.3%,0.0%,62.8%,39.6%,56.8%
1995 Roland Garros F,L vs Graf,1.04,0.78,56.8,2.8,0.0%,56.5%,2.4%,41.5%,27.5%,50.0%
1995 Roland Garros SF,W vs Date Krumm,0.98,1.32,53.3,2.9,2.9%,54.3%,3.3%,60.0%,56.3%,60.0%
1995 Rome F,L vs Martinez,1.05,0.66,43.0,2.1,0.0%,38.5%,0.0%,45.9%,45.8%,25.0%
1995 Australian Open F,L vs Pierce,1.05,0.74,52.5,2.6,0.0%,35.5%,0.0%,48.3%,37.0%,45.5%
1995 Australian Open SF,W vs Werdel Witmeyer,1.04,1.62,36.1,2.1,3.1%,62.5%,6.9%,62.1%,61.3%,56.7%
1994 Roland Garros SF,W vs Martinez,1.11,1.67,40.8,2.1,3.7%,74.1%,0.0%,53.8%,44.8%,63.0%
1994 Australian Open F,L vs Graf,0.92,0.58,38.8,2.0,4.2%,37.5%,0.0%,36.4%,41.7%,37.5%
1994 Australian Open SF,W vs Sabatini,1.13,1.74,39.3,2.2,0.0%,66.7%,0.0%,52.0%,60.0%,65.0%
1993 Virginia Slims Championships F,L vs Graf,0.90,0.74,31.9,2.3,3.6%,43.6%,0.0%,53.1%,36.8%,50.0%
1993 Roland Garros SF,L vs Fernandez,0.90,0.63,46.4,2.2,-,44.0%,-,43.5%,42.9%,36.0%
2000 (2 matches),,1.01,0.54,39.3,2.1,0.0%,37.5%,0.0%,30.8%,40.8%,28.9%
1999 (1 matches),,0.70,0.48,32.0,2.2,0.0%,40.9%,0.0%,42.9%,38.7%,40.0%
1998 (3 matches),,1.16,1.02,58.2,2.5,0.8%,52.9%,0.0%,47.8%,50.0%,36.8%
1996 (2 matches),,0.86,0.76,54.6,2.4,3.0%,55.2%,4.6%,56.9%,35.9%,41.7%
1995 (7 matches),,1.03,0.98,59.8,2.6,2.1%,52.8%,2.3%,53.8%,41.1%,48.4%
Career (41 matches),,1.00,0.88,52.3,2.4,1.8%,51.6%,0.8%,49.2%,43.3%,44.3%
