Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,434,306,128,70.5%,631-314,66.8%,4782-3499,57.7%,41-26,61.2%,0,,,,,,,,,,,
Clay,464,355,109,76.5%,716-264,73.1%,5095-3291,60.8%,40-25,61.5%,0,,,,,,,,,,,
Grass,74,56,18,75.7%,114-47,70.8%,861-586,59.5%,5-4,55.6%,0,,,,,,,,,,,
Carpet,78,38,40,48.7%,79-85,48.2%,708-709,50.0%,12-10,54.5%,0,,,,,,,,,,,
Grand Slams,264,210,54,79.5%,427-138,75.6%,3040-1852,62.1%,24-8,75.0%,0,,,,,,,,,,,
Premiers,87,48,39,55.2%,110-91,54.7%,952-915,51.0%,13-12,52.0%,0,,,,,,,,,,,
Internationals,38,25,13,65.8%,53-34,60.9%,426-345,55.3%,3-5,37.5%,0,,,,,,,,,,,
Finals,77,29,48,37.7%,67-104,39.2%,679-834,44.9%,11-8,57.9%,0,,,,,,,,,,,
Semi-finals,131,77,54,58.8%,159-123,56.4%,1327-1156,53.4%,14-7,66.7%,0,,,,,,,,,,,
Quarter-finals,185,131,54,70.8%,274-124,68.8%,2021-1480,57.7%,15-18,45.5%,0,,,,,,,,,,,
vs Righties,741,513,228,69.2%,1054-545,65.9%,8033-6015,57.2%,75-51,59.5%,0,,,,,,,,,,,
vs Lefties,85,46,39,54.1%,100-86,53.8%,849-780,52.1%,9-9,50.0%,0,,,,,,,,,,,
vs Top 10,217,84,133,38.7%,191-282,40.4%,1920-2287,45.6%,25-20,55.6%,0,,,,,,,,,,,
