Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2000 Roland Garros SF,L vs Martinez,9.0,8.5,9.3,21.4%,44.8%,37.5%,35.5%,45.6%,7.9%,-3.0,-1.9,-10.0,-5.5
2000 Hilton Head F,L vs Pierce,4.7,5.4,4.0,32.4%,33.3%,50.0%,0.0%,65.0%,41.8%,-6.0,-6.7,-0.5,-1.6
1999 Roland Garros SF,L vs Hingis,5.7,5.4,5.8,40.0%,35.5%,35.0%,55.6%,54.2%,21.0%,-7.5,-5.6,0.5,0.5
1998 Montreal F,L vs Seles,5.2,6.1,3.8,32.6%,41.2%,61.9%,16.7%,53.7%,27.4%,6.0,5.1,-2.5,-3.1
1998 Roland Garros F,W vs Seles,5.6,5.7,5.4,40.0%,50.0%,55.2%,50.0%,50.7%,36.2%,3.0,1.8,8.0,6.5
1998 Roland Garros SF,W vs Davenport,6.3,6.1,6.6,47.9%,68.3%,52.6%,47.2%,50.6%,31.8%,7.5,4.8,10.5,8.4
1997 Wimbledon SF,L vs Novotna,2.5,3.1,1.9,42.4%,41.2%,0.0%,50.0%,37.7%,12.1%,1.5,9.4,8.0,30.8
1996 Toronto F,L vs Seles,4.3,4.4,4.1,39.1%,50.0%,25.0%,50.0%,55.2%,38.3%,-4.5,-4.9,5.0,10.0
1996 Olympics F,L vs Davenport,4.4,3.8,4.9,55.0%,42.9%,40.0%,50.0%,45.6%,20.0%,0.0,0.0,1.5,1.4
1996 Wimbledon F,L vs Graf,3.9,3.4,4.3,44.8%,58.1%,12.5%,63.6%,43.4%,35.2%,-5.5,-7.3,-5.5,-7.3
1996 Wimbledon F,L vs Graf,4.0,3.7,4.3,47.6%,52.9%,11.8%,58.3%,42.9%,36.4%,-6.0,-7.8,-6.5,-8.3
1996 Wimbledon SF,W vs Mcgrath,3.3,3.4,3.3,71.2%,68.2%,55.6%,100.0%,49.5%,18.5%,11.0,23.9,11.5,27.4
1996 Roland Garros F,L vs Graf,5.8,6.7,4.9,43.9%,48.3%,51.4%,46.9%,43.6%,17.3%,1.0,0.4,4.5,1.6
1996 Hilton Head F,W vs Paulus,6.5,6.0,6.8,68.6%,48.4%,35.0%,54.8%,55.1%,22.1%,-0.5,-0.3,5.0,4.1
1995 Wimbledon F,L vs Graf,4.3,4.5,3.9,54.4%,35.2%,54.8%,27.3%,56.2%,39.0%,-1.0,-0.8,1.0,1.2
1995 Wimbledon SF,W vs Martinez,6.2,7.0,5.5,38.7%,65.5%,56.0%,56.4%,45.0%,27.1%,14.0,8.5,11.5,6.2
1995 Roland Garros F,L vs Graf,6.1,6.9,5.1,48.5%,41.9%,34.5%,45.7%,46.2%,22.7%,-4.5,-2.6,1.5,0.8
1995 Roland Garros SF,W vs Date Krumm,6.6,5.5,7.7,65.1%,63.3%,44.4%,51.9%,63.6%,26.7%,10.5,5.3,-0.5,-0.5
1995 Rome F,L vs Martinez,6.6,6.6,6.5,42.5%,43.8%,40.0%,32.1%,50.2%,10.8%,-4.5,-3.0,-5.5,-3.8
1995 Australian Open F,L vs Pierce,6.0,6.8,5.1,39.5%,35.1%,36.4%,56.5%,68.6%,19.8%,-10.5,-5.7,-1.0,-1.4
Career (59 matches),,5.9,6.2,5.6,47.0%,48.0%,48.8%,47.3%,46.8%,23.1%,1.0,0.7,2.2,1.6
