Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Roland Garros SF,L vs Martinez,7,28,0.3,7.8%,31.1%,7,26,0.3,8.0%,29.5%,3.4%,4.5%,1.0,18.9%,18.9%
2000 Hilton Head F,L vs Pierce,5,11,0.5,6.0%,13.3%,5,11,0.5,6.4%,14.1%,1.3%,5.1%,1.9,32.5%,16.9%
1999 Roland Garros SF,L vs Hingis,8,24,0.3,7.7%,23.1%,8,23,0.3,7.8%,22.5%,2.9%,4.9%,1.4,19.2%,13.5%
1998 Canadian Open F,L vs Seles,15,26,0.6,13.3%,23.0%,14,24,0.6,13.0%,22.2%,7.4%,5.6%,1.7,22.1%,13.3%
1998 Roland Garros F,W vs Seles,22,23,1.0,12.6%,13.2%,22,21,1.0,12.9%,12.3%,5.8%,7.0%,1.1,27.6%,24.1%
1998 Roland Garros SF,W vs Davenport,16,25,0.6,11.1%,17.4%,16,22,0.7,11.4%,15.7%,7.9%,3.6%,0.7,19.4%,27.1%
1997 Wimbledon SF,L vs Novotna,10,2,5.0,142.9%,28.6%,10,2,5.0,166.7%,33.3%,33.3%,133.3%,17.0,242.9%,14.3%
1996 Canadian Open F,L vs Seles,17,15,1.1,40.5%,35.7%,15,13,1.2,41.7%,36.1%,16.7%,25.0%,2.2,31.0%,14.3%
1996 Atlanta F,L vs Davenport,21,21,1.0,15.3%,15.3%,17,19,0.9,13.2%,14.7%,7.8%,5.4%,0.6,16.1%,25.5%
1996 Wimbledon F,L vs Graf,12,24,0.5,8.6%,17.1%,11,23,0.5,8.4%,17.6%,5.3%,3.1%,0.9,22.1%,25.0%
1996 Wimbledon SF,W vs Mcgrath,16,3,5.3,35.6%,6.7%,16,2,8.0,39.0%,4.9%,19.5%,19.5%,0.7,17.8%,24.4%
1996 Roland Garros F,L vs Graf,21,41,0.5,10.3%,20.2%,21,38,0.6,10.8%,19.5%,5.6%,5.1%,0.5,16.7%,32.0%
1996 Hilton Head F,W vs Paulus,9,21,0.4,7.0%,16.3%,8,20,0.4,6.5%,16.3%,1.6%,4.9%,0.5,16.3%,31.0%
1995 Wimbledon F,L vs Graf,29,36,0.8,14.6%,18.1%,23,35,0.7,12.3%,18.7%,7.5%,4.8%,1.0,22.1%,22.6%
1995 Wimbledon SF,W vs Martinez,18,22,0.8,9.9%,12.2%,18,20,0.9,10.1%,11.2%,5.1%,5.1%,1.1,18.2%,16.0%
1995 Roland Garros F,L vs Graf,9,34,0.3,5.5%,20.9%,8,31,0.3,5.2%,20.1%,1.9%,3.2%,0.5,12.9%,23.9%
1995 Roland Garros SF,W vs Date Krumm,17,21,0.8,13.4%,16.5%,15,19,0.8,12.7%,16.1%,9.3%,3.4%,0.4,11.0%,27.6%
1995 Rome F,L vs Martinez,19,27,0.7,15.8%,22.5%,19,22,0.9,16.8%,19.5%,8.8%,8.0%,1.3,19.2%,15.0%
1995 Australian Open F,L vs Pierce,13,31,0.4,11.9%,28.4%,13,29,0.4,12.5%,27.9%,6.7%,5.8%,0.9,20.2%,22.9%
1995 Australian Open SF,W vs Werdel Witmeyer,16,16,1.0,13.1%,13.1%,13,15,0.9,11.3%,13.0%,5.2%,6.1%,0.4,12.3%,30.3%
Career (58 matches),,889,1456,0.6,12.0%,19.7%,846,1383,0.6,11.9%,19.5%,5.8%,6.1%,0.7,17.4%,24.0%
