Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2000 Roland Garros SF,L vs Martinez,50% (4/8),25% (1/4),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2000 Hilton Head F,L vs Pierce,29% (2/7),50% (1/2),1/6,100% (6/6),0% (0/6),0/1,0/0,0/0,0/0,0/0
1999 Roland Garros SF,L vs Hingis,44% (4/9),50% (2/4),0/5,63% (5/8),0% (0/5),1/2,0/0,2/2,0/0,0/0
1998 Canadian Open F,L vs Seles,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
1998 Roland Garros F,W vs Seles,38% (5/13),80% (4/5),2/5,62% (8/13),38% (3/8),3/3,0/0,2/2,0/0,0/0
1998 Roland Garros SF,W vs Davenport,90% (9/10),89% (8/9),6/6,64% (7/11),0% (0/7),4/8,1/3,0/0,0/2,0/0
1996 Atlanta F,L vs Davenport,30% (3/10),33% (1/3),1/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,0/0
1996 Wimbledon F,L vs Graf,27% (3/11),67% (2/3),0/4,50% (5/10),20% (1/5),1/2,0/0,2/2,0/0,1/1
1995 Wimbledon F,L vs Graf,13% (2/15),100% (2/2),1/4,43% (6/14),33% (2/6),2/2,1/1,0/0,0/0,0/0
1995 Wimbledon SF,W vs Martinez,53% (8/15),100% (8/8),1/3,38% (5/13),40% (2/5),4/5,0/1,0/0,0/1,0/0
1995 Roland Garros F,L vs Graf,29% (4/14),100% (4/4),2/5,57% (8/14),13% (1/8),4/4,1/1,1/3,0/0,0/1
1995 Roland Garros SF,W vs Date Krumm,60% (6/10),100% (6/6),1/4,45% (5/11),20% (1/5),3/5,1/2,0/0,1/1,0/0
1995 Rome F,L vs Martinez,25% (2/8),100% (2/2),1/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/1
1995 Australian Open F,L vs Pierce,33% (3/9),100% (3/3),2/6,75% (6/8),0% (0/6),1/3,0/0,0/0,0/0,0/0
1995 Australian Open SF,W vs Werdel Witmeyer,78% (7/9),86% (6/7),1/2,38% (3/8),33% (1/3),4/5,1/2,0/0,0/0,0/0
1994 Roland Garros SF,W vs Martinez,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
1994 Australian Open F,L vs Graf,29% (2/7),50% (1/2),1/4,86% (6/7),0% (0/6),0/1,0/0,0/2,0/0,0/1
1994 Australian Open SF,W vs Sabatini,75% (6/8),100% (6/6),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
1993 Virginia Slims Championships F,L vs Graf,47% (8/17),63% (5/8),1/9,63% (10/16),10% (1/10),3/5,1/1,1/1,0/0,1/1
1993 Roland Garros SF,L vs Fernandez,38% (3/8),67% (2/3),1/4,75% (6/8),0% (0/6),1/2,0/0,0/2,0/0,0/1
2000 (2 matches),,40.0%,33.3%,9.1%,84.6%,0.0%,0.0%,-,-,-,-
1999 (1 matches),,44.4%,50.0%,0.0%,62.5%,0.0%,50.0%,-,100.0%,-,-
1998 (3 matches),,46.9%,80.0%,57.1%,59.4%,21.1%,63.6%,33.3%,100.0%,0.0%,-
1996 (2 matches),,28.6%,50.0%,14.3%,45.0%,22.2%,33.3%,-,100.0%,-,100.0%
1995 (7 matches),,40.0%,96.9%,31.0%,52.6%,20.0%,73.1%,57.1%,25.0%,50.0%,0.0%
Career (41 matches),,45.0%,77.5%,31.2%,56.7%,15.6%,66.2%,56.3%,58.1%,46.2%,44.4%
