Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,291,164,127,56.4%,365-296,55.2%,3335-3072,52.1%,63-45,58.3%,231,81.6%,23.8%,10.1%,3.5%,60.9%,74.3%,50.5%,65.0%,38.1%,51.4%,1.09
Clay,138,67,71,48.6%,169-159,51.5%,1593-1518,51.2%,20-18,52.6%,76,75.1%,24.7%,6.9%,3.9%,57.0%,70.6%,47.8%,60.8%,38.6%,49.8%,0.98
Grass,10,6,4,60.0%,14-11,56.0%,134-123,52.1%,4-3,57.1%,10,84.0%,20.0%,10.5%,4.7%,64.5%,75.6%,48.4%,65.9%,37.0%,50.9%,1.09
Carpet,47,27,20,57.4%,63-47,57.3%,573-475,54.7%,6-14,30.0%,16,86.3%,25.6%,12.5%,5.1%,61.2%,77.4%,49.4%,66.5%,39.4%,52.5%,1.18
Finals,15,4,11,26.7%,11-23,32.4%,155-183,45.9%,1-6,14.3%,10,76.4%,17.1%,10.3%,4.1%,59.0%,71.5%,49.2%,62.4%,33.9%,48.3%,0.90
Semi-finals,28,15,13,53.6%,38-29,56.7%,352-320,52.4%,9-5,64.3%,23,80.2%,23.7%,9.1%,3.4%,60.2%,72.9%,51.3%,64.3%,37.6%,50.8%,1.05
Quarter-finals,71,28,43,39.4%,68-92,42.5%,745-817,47.7%,16-9,64.0%,50,77.0%,20.2%,9.9%,3.2%,60.2%,71.5%,47.3%,61.9%,36.7%,49.4%,0.96
vs Righties,401,212,189,52.9%,492-435,53.1%,4634-4371,51.5%,81-66,55.1%,281,80.1%,23.3%,9.3%,3.7%,60.3%,73.4%,49.8%,64.0%,38.0%,50.9%,1.06
vs Lefties,61,34,27,55.7%,79-65,54.9%,714-629,53.2%,7-13,35.0%,42,82.4%,26.9%,9.6%,3.8%,58.6%,74.8%,49.5%,64.3%,38.9%,51.6%,1.09
