Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,4,2,2,50.0%,5-5,50.0%,48-46,51.1%,2-0,100.0%,4,76.6%,22.2%,8.0%,3.1%,56.3%,70.9%,50.4%,61.9%,38.0%,50.7%,1.00,R16 (Bendigo)
2021,33,17,16,51.5%,41-36,53.2%,383-372,50.7%,7-6,53.8%,33,79.4%,21.6%,7.7%,3.5%,61.0%,72.4%,49.3%,63.4%,36.7%,50.1%,1.00,F (2x)
2020,13,6,7,46.2%,14-16,46.7%,147-154,48.8%,3-3,50.0%,13,77.0%,20.4%,9.3%,3.8%,61.6%,72.8%,44.6%,62.0%,34.5%,49.0%,0.91,QF (2x)
2019,18,9,9,50.0%,24-20,54.5%,218-216,50.2%,5-4,55.6%,18,79.8%,19.5%,9.1%,4.1%,60.3%,74.3%,49.4%,64.5%,37.0%,50.4%,1.04,QF (3x)
2018,31,17,14,54.8%,38-34,52.8%,358-340,51.3%,7-5,58.3%,31,77.1%,24.7%,8.3%,2.9%,61.0%,70.8%,48.5%,62.1%,38.3%,50.3%,1.01,F (Mallorca)
2017,36,22,14,61.1%,52-29,64.2%,420-344,55.0%,6-2,75.0%,36,80.7%,28.6%,8.4%,3.3%,63.3%,71.2%,50.7%,63.6%,40.4%,51.9%,1.11,W (Gwangju)
2016,7,2,5,28.6%,5-10,33.3%,57-79,41.9%,1-0,100.0%,7,64.2%,19.1%,6.8%,5.7%,54.2%,64.7%,44.3%,55.3%,36.4%,46.1%,0.82,QF (Eckental)
2015,16,8,8,50.0%,21-20,51.2%,193-202,48.9%,4-1,80.0%,16,75.5%,21.1%,6.2%,3.0%,58.7%,71.5%,47.6%,61.6%,35.7%,49.1%,0.93,SF (St Remy)
2014,39,21,18,53.8%,46-41,52.9%,435-408,51.6%,6-6,50.0%,39,78.6%,24.1%,11.0%,4.2%,60.4%,74.4%,46.6%,63.4%,38.9%,50.8%,1.06,F (Ortisei)
2013,29,16,13,55.2%,40-32,55.6%,354-331,51.7%,6-4,60.0%,29,80.4%,21.9%,9.5%,4.6%,56.3%,75.9%,48.9%,64.1%,37.3%,50.6%,1.04,SF (2x)
2012,26,14,12,53.8%,35-27,56.5%,323-283,53.3%,6-2,75.0%,26,84.8%,20.6%,13.5%,4.6%,59.8%,77.1%,51.0%,66.6%,37.7%,51.8%,1.13,F (Geneva)
2011,54,37,17,68.5%,75-41,64.7%,634-500,55.9%,10-9,52.6%,48,85.7%,28.0%,12.3%,3.5%,61.3%,77.4%,52.9%,67.9%,40.5%,53.6%,1.26,W (Athens)
2010,33,18,15,54.5%,43-34,55.8%,393-329,54.4%,3-6,33.3%,33,83.2%,26.1%,7.5%,3.2%,57.9%,72.8%,54.3%,65.0%,38.8%,51.8%,1.11,W (Loughborough)
2009,48,23,25,47.9%,53-59,47.3%,553-540,50.6%,9-13,40.9%,0,,,,,,,,,,,,QF (7x)
2008,35,17,18,48.6%,43-40,51.8%,418-385,52.1%,4-9,30.8%,0,,,,,,,,,,,,F (2x)
2007,51,28,23,54.9%,61-54,53.0%,568-527,51.9%,11-9,55.0%,0,,,,,,,,,,,,W (Louisville)
2006,12,7,5,58.3%,15-13,53.6%,128-120,51.6%,3-1,75.0%,0,,,,,,,,,,,,SF (2x)
2005,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Braunschweig)
Career,486,264,222,54.3%,611-513,54.4%,5635-5188,52.1%,93-80,53.8%,333,80.4%,23.9%,9.5%,3.7%,60.1%,73.6%,49.7%,64.1%,38.3%,51.1%,1.07,
