Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Augsburg CH R16,L vs Hanfmann,21% (3/14),67% (2/3),0/5,46% (6/13),0% (0/6),1/2,0/0,0/1,0/0,0/0
2019 Kitzbuhel Q2,W vs Hanfmann,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Kitzbuhel Q1,W vs Huesler,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2019 Surbiton CH QF,L vs Kudla,33% (4/12),50% (2/4),1/3,54% (7/13),43% (3/7),1/2,0/0,0/1,0/0,0/1
2019 Surbiton CH R32,W vs Ramanathan,14% (2/14),100% (2/2),0/1,20% (3/15),67% (2/3),1/1,1/1,1/1,1/1,0/0
2019 Heilbronn CH QF,L vs De Greef,17% (2/12),50% (1/2),0/4,42% (5/12),20% (1/5),1/1,1/1,1/1,0/0,0/0
2019 Heilbronn CH R32,W vs Heller,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 Munich Q1,L vs Rublev,50% (5/10),40% (2/5),1/3,40% (4/10),0% (0/4),1/2,0/0,0/1,0/0,0/1
2019 Budapest R16,L vs Herbert,20% (2/10),100% (2/2),0/3,50% (5/10),0% (0/5),2/2,0/2,0/2,0/0,0/1
2019 Budapest Q2,L vs Harris,27% (3/11),33% (1/3),1/3,27% (3/11),0% (0/3),0/1,0/0,1/1,0/0,1/1
2019 Budapest Q1,W vs Horansky,75% (6/8),83% (5/6),1/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2019 Taipei CH R32,L vs Uchida,40% (4/10),50% (2/4),2/3,40% (4/10),0% (0/4),1/1,0/0,0/1,0/0,0/1
2019 Lille CH R16,L vs Halys,25% (4/16),75% (3/4),0/4,41% (7/17),29% (2/7),2/2,0/1,0/1,0/0,0/1
2019 Lille CH R32,W vs Bonadio,86% (6/7),100% (6/6),2/2,25% (2/8),0% (0/2),6/6,2/2,0/0,1/1,0/0
2019 Marseille QF,L vs Humbert,0% (0/9),- (0/0),0/2,67% (6/9),50% (3/6),0/0,0/0,0/1,0/0,0/1
2019 Marseille R16,W vs Verdasco,44% (4/9),75% (3/4),0/1,40% (4/10),75% (3/4),2/2,1/1,0/0,1/1,0/0
2019 Marseille R32,W vs Darcis,43% (6/14),50% (3/6),1/2,13% (2/15),0% (0/2),3/3,2/2,0/0,1/1,0/0
2019 Marseille Q2,W vs Vatutin,18% (2/11),100% (2/2),0/1,9% (1/11),0% (0/1),1/2,1/1,0/0,1/1,0/0
2019 Montpellier R32,L vs Berdych,40% (6/15),67% (4/6),2/5,53% (8/15),25% (2/8),1/3,0/1,1/2,0/0,1/1
2019 Montpellier Q2,W vs Bemelmans,56% (5/9),60% (3/5),0/1,30% (3/10),67% (2/3),2/3,2/3,0/0,1/2,0/0
2019 (24 matches),,36.9%,64.0%,26.4%,31.0%,28.7%,80.4%,77.8%,50.0%,92.3%,45.5%
2018 (49 matches),,33.2%,69.2%,27.3%,35.5%,32.7%,81.4%,88.6%,77.8%,92.9%,81.3%
2017 (43 matches),,40.5%,75.4%,17.3%,30.0%,38.0%,84.7%,86.5%,68.8%,93.3%,54.5%
2016 (15 matches),,31.4%,66.0%,16.3%,42.1%,29.9%,71.4%,100.0%,75.0%,100.0%,66.7%
2015 (13 matches),,30.8%,63.3%,29.0%,32.3%,30.8%,66.7%,70.0%,68.8%,75.0%,50.0%
Career (243 matches),,34.4%,65.9%,20.2%,32.9%,33.0%,80.4%,84.5%,71.4%,91.5%,68.8%
