Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Augsburg CH R16,L vs Hanfmann,54% (7/13),40% (2/5),1/1,0/0,33% (3/9),0/2,0/1,50% (3/6),83% (5/6)
2019 Kitzbuhel Q2,W vs Hanfmann,56% (10/18),50% (2/4),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Kitzbuhel Q1,W vs Huesler,53% (9/17),50% (3/6),2/5,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Surbiton CH QF,L vs Kudla,53% (9/17),33% (2/6),0/0,0/0,50% (4/8),0/2,0/1,80% (4/5),0% (0/6)
2019 Surbiton CH R32,W vs Ramanathan,93% (14/15),100% (2/2),2/2,1/1,80% (4/5),4/5,0/0,- (0/0),- (0/0)
2019 Heilbronn CH QF,L vs De Greef,67% (8/12),50% (1/2),1/1,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2019 Heilbronn CH R32,W vs Heller,78% (7/9),63% (5/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Munich Q1,L vs Rublev,38% (6/16),29% (2/7),0/1,0/0,20% (1/5),1/3,1/2,25% (1/4),0% (0/4)
2019 Budapest R16,L vs Herbert,56% (5/9),100% (2/2),0/1,0/0,55% (6/11),4/6,2/3,- (0/0),- (0/0)
2019 Budapest Q2,L vs Harris,67% (8/12),20% (1/5),0/0,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2019 Budapest Q1,W vs Horansky,78% (7/9),45% (5/11),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH R32,L vs Uchida,75% (6/8),40% (2/5),0/0,0/0,0% (0/4),1/3,0/1,29% (2/7),57% (4/7)
2019 Lille CH R16,L vs Halys,60% (12/20),27% (3/11),1/4,0/0,64% (9/14),4/6,3/4,- (0/0),- (0/0)
2019 Lille CH R32,W vs Bonadio,60% (6/10),43% (6/14),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 Marseille QF,L vs Humbert,50% (6/12),- (0/0),0/0,0/0,73% (8/11),2/4,2/3,- (0/0),- (0/0)
2019 Marseille R16,W vs Verdasco,75% (9/12),50% (3/6),2/3,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 Marseille R32,W vs Darcis,59% (13/22),25% (3/12),2/4,1/3,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2019 Marseille Q2,W vs Vatutin,71% (10/14),29% (2/7),2/2,1/1,0% (0/1),1/1,0/0,57% (4/7),57% (4/7)
2019 Montpellier R32,L vs Berdych,60% (9/15),36% (4/11),1/4,0/0,45% (5/11),3/5,3/4,- (0/0),- (0/0)
2019 Montpellier Q2,W vs Bemelmans,41% (9/22),38% (3/8),2/3,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 (24 matches),,62.8%,36.4%,57.4%,61.9%,58.7%,49.0%,52.2%,51.0%,41.2%
2018 (49 matches),,64.7%,40.8%,58.7%,62.5%,57.1%,46.1%,40.0%,53.3%,44.4%
2017 (43 matches),,64.3%,44.1%,57.0%,62.2%,61.9%,42.1%,34.8%,64.3%,47.3%
2016 (15 matches),,60.2%,36.7%,42.4%,33.3%,59.1%,38.7%,35.7%,68.4%,51.4%
2015 (13 matches),,65.8%,37.8%,72.7%,70.0%,62.9%,41.4%,50.0%,50.0%,57.7%
Career (243 matches),,64.7%,38.0%,56.4%,57.4%,60.0%,43.1%,40.5%,60.5%,44.0%
