Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Daniel Brands [GER],6,4,60.0%,8,3,5,37.5%,2004,2019,6,1.23,14.0%,2.3%,60.3%,75.8%,60.1%,69.6%,37.3%,81.8%,27.5%
9,Lukas Lacko [SVK],2,7,22.2%,6,2,4,33.3%,2006,2021,5,1.09,9.9%,3.9%,61.4%,74.3%,47.4%,63.9%,39.2%,62.5%,33.3%
7,Sergiy Stakhovsky [UKR],4,3,57.1%,4,4,0,100.0%,2009,2020,5,1.05,6.1%,2.2%,61.9%,73.0%,48.4%,63.6%,38.0%,56.7%,43.8%
7,Dustin Brown [GER],5,2,71.4%,4,3,1,75.0%,2005,2017,5,1.29,11.0%,3.7%,56.1%,80.0%,57.3%,70.1%,38.6%,70.6%,50.0%
7,Marcel Zimmermann [GER],0,7,0.0%,4,1,3,25.0%,2004,2010,1,0.58,4.3%,0.0%,57.4%,55.6%,55.0%,55.3%,26.1%,55.6%,25.0%
6,Tim Puetz [GER],4,2,66.7%,4,3,1,75.0%,2010,2015,5,1.31,12.4%,4.4%,59.1%,82.8%,53.0%,70.6%,38.4%,66.7%,33.3%
6,Martin Fischer [AUT],4,2,66.7%,2,1,1,50.0%,2006,2015,3,1.08,5.6%,4.5%,59.1%,70.1%,56.8%,64.6%,38.2%,73.7%,33.3%
6,Andreas Beck [GER],5,1,83.3%,4,3,1,75.0%,2007,2015,6,1.08,18.0%,2.1%,60.7%,74.6%,51.2%,65.4%,37.4%,69.4%,38.6%
6,Michael Berrer [GER],3,3,50.0%,2,2,0,100.0%,2008,2015,4,0.89,7.0%,5.5%,53.5%,76.0%,46.5%,62.3%,33.6%,60.0%,26.9%
6,Julian Reister [GER],2,4,33.3%,1,1,0,100.0%,2004,2014,1,0.97,8.0%,3.4%,50.6%,77.3%,39.5%,58.6%,40.2%,28.6%,23.1%
6,Gilles Muller [LUX],3,3,50.0%,5,1,4,20.0%,2010,2011,6,0.98,10.6%,4.4%,57.7%,76.9%,52.7%,66.7%,32.6%,73.3%,40.0%
5,Dennis Novak [AUT],1,4,20.0%,3,0,3,0.0%,2018,2021,4,0.99,8.9%,5.1%,56.0%,75.0%,51.4%,64.6%,35.1%,65.2%,29.4%
5,Ruben Bemelmans [BEL],4,1,80.0%,0,0,0,-,2009,2019,3,1.58,12.0%,4.2%,56.0%,80.6%,56.2%,69.9%,47.6%,70.0%,37.9%
5,Marcos Baghdatis [CYP],0,5,0.0%,4,2,2,50.0%,2007,2018,5,0.70,8.2%,3.9%,55.6%,67.3%,50.2%,59.7%,28.0%,56.5%,28.6%
5,David Guez [FRA],2,3,40.0%,0,0,0,-,2008,2018,4,0.95,8.1%,2.6%,60.9%,69.9%,41.3%,58.7%,39.1%,57.1%,38.1%
