Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Jiujiang R32,W vs Zheng,17,17,1.0,14.4%,14.4%,15,15,1.0,13.5%,13.5%,11.7%,1.8%,0.3,8.5%,26.3%
2024 US Open R128,L vs Townsend,18,30,0.6,11.6%,19.4%,17,24,0.7,12.2%,17.3%,11.5%,0.7%,0.8,13.5%,18.1%
2024 Wimbledon R128,L vs Keys,12,26,0.5,7.7%,16.8%,12,24,0.5,8.3%,16.6%,7.6%,0.7%,0.7,13.5%,18.7%
2023 BJK Cup Finals F,L vs Stakusic,17,34,0.5,12.1%,24.3%,16,29,0.6,12.2%,22.1%,9.9%,2.3%,0.8,12.9%,17.1%
2023 Guadalajara QF,L vs Dolehide,21,51,0.4,9.4%,22.8%,21,46,0.5,10.3%,22.5%,7.4%,2.9%,0.8,15.2%,19.6%
2023 Guadalajara R64,W vs Schuurs,22,7,3.1,31.9%,10.1%,22,5,4.4,34.9%,7.9%,25.4%,9.5%,0.3,4.3%,14.5%
2023 US Open R64,L vs Vondrousova,18,40,0.5,16.4%,36.4%,18,35,0.5,18.0%,35.0%,18.0%,0.0%,0.8,9.1%,11.8%
2023 US Open R128,W vs Putintseva,38,63,0.6,16.9%,28.0%,38,57,0.7,17.7%,26.5%,13.0%,4.7%,0.4,7.6%,21.3%
2023 Hamburg R32,W vs Kalieva,13,7,1.9,18.1%,9.7%,12,4,3.0,20.0%,6.7%,16.7%,3.3%,0.3,9.7%,37.5%
2023 Wimbledon R128,L vs Sorribes Tormo,21,34,0.6,17.8%,28.8%,21,30,0.7,18.9%,27.0%,14.4%,4.5%,1.0,11.0%,11.0%
2023 Roland Garros R128,L vs Svitolina,13,22,0.6,13.8%,23.4%,13,18,0.7,14.8%,20.5%,11.4%,3.4%,1.5,21.3%,13.8%
2023 Miami QF,L vs Rybakina,11,11,1.0,11.0%,11.0%,10,9,1.1,11.8%,10.6%,8.2%,3.5%,1.8,23.0%,13.0%
2023 Indian Wells R32,L vs Muchova,16,43,0.4,8.2%,22.2%,16,39,0.4,9.1%,22.2%,6.8%,2.3%,0.7,14.4%,20.1%
2023 Indian Wells R64,W vs Brengle,37,41,0.9,20.4%,22.7%,37,37,1.0,21.5%,21.5%,17.4%,4.1%,0.4,7.7%,19.9%
2023 Abu Dhabi R32,L vs Mertens,11,27,0.4,13.1%,32.1%,10,24,0.4,13.2%,31.6%,6.6%,6.6%,1.1,13.1%,11.9%
2023 United Cup SF,W vs Sakkari,25,41,0.6,11.6%,19.0%,24,39,0.6,11.9%,19.4%,10.0%,2.0%,0.4,10.2%,22.7%
2023 United Cup RR,W vs Helgo,22,51,0.4,9.7%,22.5%,17,44,0.4,8.3%,21.4%,7.3%,1.0%,0.5,11.0%,21.6%
2023 United Cup RR,L vs Swiatek,13,20,0.7,9.6%,14.7%,13,16,0.8,10.0%,12.3%,6.9%,3.1%,0.7,14.0%,20.6%
2022 BJK Cup Finals RR: CAN vs ITA RR,L vs Fernandez,5,15,0.3,7.8%,23.4%,4,15,0.3,6.8%,25.4%,5.1%,1.7%,2.5,23.4%,9.4%
2022 Guadalajara 2 R16,L vs Gauff,5,28,0.2,5.0%,28.0%,5,24,0.2,5.7%,27.3%,4.5%,1.1%,0.4,7.0%,20.0%
Career (48 matches),,843,1348,0.6,12.5%,20.0%,814,1210,0.7,13.1%,19.4%,8.2%,2.4%,0.6,12.2%,19.8%
