Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,22.2%,2.0%,7.8%,66.7%,47.1%,47.1%,47.1%,39.3%,42.9%,0.74,R32 (Guadalajara)
2024,27,7,20,25.9%,20-41,32.8%,251-318,44.1%,2-1,66.7%,27,59.1%,28.8%,1.4%,5.9%,66.0%,58.6%,42.5%,53.1%,41.4%,47.3%,0.88,QF (2x)
2023,50,24,26,48.0%,55-58,48.7%,520-544,48.9%,8-5,61.5%,49,59.7%,37.7%,1.0%,4.5%,65.5%,58.1%,45.7%,53.8%,44.5%,49.2%,0.96,F (2x)
2022,35,18,17,51.4%,38-37,50.7%,330-334,49.7%,2-3,40.0%,33,57.5%,43.8%,0.9%,5.5%,66.2%,59.2%,41.5%,53.2%,47.5%,50.4%,1.02,W (Rabat)
2021,20,4,16,20.0%,12-34,26.1%,187-250,42.8%,1-3,25.0%,20,53.2%,31.8%,1.0%,4.7%,66.4%,56.8%,40.8%,51.4%,41.8%,46.9%,0.86,
2020,6,4,2,66.7%,7-6,53.8%,60-65,48.0%,1-0,100.0%,6,48.4%,47.6%,0.7%,3.1%,70.0%,53.0%,45.5%,50.8%,48.2%,49.6%,0.98,QF (Roland Garros)
2019,7,1,6,14.3%,4-12,25.0%,60-84,41.7%,1-1,50.0%,7,43.7%,38.0%,0.2%,5.1%,66.7%,51.1%,40.5%,47.6%,45.5%,46.6%,0.87,
2018,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-0,-,2,42.1%,30.0%,1.6%,5.6%,70.2%,50.6%,40.5%,47.6%,40.5%,44.0%,0.77,R32 (2x)
2017,3,1,2,33.3%,2-5,28.6%,31-43,41.9%,0-0,-,3,44.7%,38.9%,1.3%,7.3%,66.8%,54.2%,37.7%,48.7%,45.7%,47.2%,0.89,
Career,151,59,92,39.1%,138-199,40.9%,1458-1675,46.5%,15-13,53.6%,148,56.3%,36.7%,1.0%,5.1%,66.2%,57.4%,43.1%,52.6%,44.3%,48.5%,0.93,
