Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),603,77,259,1486,247,1459,197,1492,,,,,,
2025,697,55,242,1509,226,1490,190,1504,,,,
2024,124,592,147,1630,149,1580,109,1614,209,1388,326,225
2023,42,1187,58,1780,55,1738,50,1722,149,1467,,
2022,27,1528,85,1725,102,1629,59,1708,155,1448,,
2021,112,713,104,1683,130,1596,84,1652,155,1442,,
2020,85,879,94,1686,120,1570,74,1641,,,392,186
2019,156,384,202,1522,211,1447,175,1502,201,1374,1382,4
2018,184,315,157,1590,168,1525,122,1562,161,1442,441,106
2017,202,277,198,1457,211,1370,167,1427,178,1371,318,190
2016,236,218,,,,,,,,,,
2015,374,98,,,,,,,,,936,19
2014,561,40,,,,,,,,,,
2009,732,24,,,,,,,,,,
2008,917,8,,,,,,,,,,
