Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,84,32,52,38.1%,74-113,39.6%,789-934,45.8%,8-8,50.0%,81,58.0%,33.6%,1.2%,5.3%,66.1%,58.5%,43.0%,53.3%,42.9%,48.2%,0.92
Clay,60,27,33,45.0%,63-72,46.7%,625-652,48.9%,7-4,63.6%,60,54.8%,42.9%,0.7%,4.9%,66.5%,56.5%,43.3%,52.1%,47.0%,49.5%,0.98
Grass,7,0,7,0.0%,1-14,6.7%,44-89,33.1%,0-1,0.0%,7,49.3%,16.9%,0.4%,4.2%,64.4%,52.4%,42.5%,48.9%,35.1%,42.4%,0.69
Grand Slams,32,14,18,43.8%,28-42,40.0%,291-357,44.9%,4-2,66.7%,32,56.2%,33.1%,0.7%,4.9%,67.5%,57.3%,42.8%,52.6%,43.1%,48.0%,0.91
Premiers,33,11,22,33.3%,27-46,37.0%,295-360,45.0%,1-4,20.0%,33,54.1%,36.1%,1.1%,5.2%,66.5%,57.3%,41.0%,51.8%,43.6%,47.7%,0.90
Internationals,57,22,35,38.6%,51-73,41.1%,544-611,47.1%,5-4,55.6%,56,56.4%,37.9%,1.2%,5.3%,66.2%,57.1%,44.0%,52.7%,44.9%,48.9%,0.95
Finals,3,1,2,33.3%,2-4,33.3%,26-28,48.1%,0-0,-,3,50.0%,46.4%,0.5%,3.7%,65.3%,56.0%,40.0%,50.5%,47.5%,49.2%,0.96
Semi-finals,5,3,2,60.0%,6-5,54.5%,54-54,50.0%,1-1,50.0%,5,64.2%,35.8%,0.8%,3.7%,68.0%,62.5%,41.8%,55.9%,42.6%,49.7%,0.97
Quarter-finals,11,3,8,27.3%,10-16,38.5%,109-134,44.9%,1-2,33.3%,11,53.4%,36.9%,1.0%,4.2%,70.5%,57.3%,39.8%,52.2%,44.8%,48.3%,0.94
vs Righties,128,50,78,39.1%,115-168,40.6%,1231-1413,46.6%,12-12,50.0%,126,56.1%,36.7%,0.9%,4.9%,66.1%,57.1%,43.4%,52.5%,44.2%,48.4%,0.93
vs Lefties,19,5,14,26.3%,15-30,33.3%,174-233,42.8%,3-1,75.0%,18,52.8%,34.2%,0.9%,6.2%,65.7%,57.1%,40.4%,51.3%,43.7%,47.6%,0.90
vs Top 10,13,4,9,30.8%,10-21,32.3%,116-165,41.3%,1-2,33.3%,13,51.1%,30.9%,0.4%,4.7%,65.6%,56.9%,40.6%,51.3%,41.0%,46.4%,0.84
