Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Jiujiang R32,W vs Zheng,62% (8/13),50% (4/8),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Townsend,36% (5/14),18% (2/11),0/1,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Keys,60% (9/15),25% (1/4),0/0,0/0,71% (5/7),1/3,0/1,40% (2/5),33% (2/6)
2023 BJK Cup Finals F,L vs Stakusic,44% (4/9),67% (4/6),0/0,0/0,54% (7/13),4/6,4/5,- (0/0),- (0/0)
2023 Guadalajara QF,L vs Dolehide,61% (11/18),33% (4/12),1/8,0/4,67% (6/9),10/12,5/6,50% (5/10),40% (4/10)
2023 US Open R64,L vs Vondrousova,33% (3/9),20% (1/5),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Putintseva,64% (7/11),56% (5/9),2/3,1/2,56% (10/18),4/5,2/2,58% (7/12),77% (10/13)
2023 Hamburg R32,W vs Kalieva,67% (6/9),60% (6/10),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Sorribes Tormo,40% (4/10),0% (0/6),0/0,0/0,20% (1/5),2/4,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Svitolina,67% (4/6),- (0/0),0/0,0/0,33% (2/6),2/4,0/1,- (0/0),- (0/0)
2023 Miami QF,L vs Rybakina,40% (2/5),25% (1/4),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2023 Indian Wells R32,L vs Muchova,52% (11/21),38% (3/8),1/3,0/0,77% (10/13),0/2,0/1,- (0/0),- (0/0)
2023 Indian Wells R64,W vs Brengle,67% (8/12),50% (9/18),2/2,1/1,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2023 Abu Dhabi R32,L vs Mertens,33% (2/6),0% (0/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2023 United Cup SF,W vs Sakkari,57% (12/21),78% (7/9),2/3,1/2,56% (5/9),0/1,0/0,40% (2/5),33% (2/6)
2023 United Cup RR,W vs Helgo,63% (10/16),33% (6/18),2/4,1/3,69% (11/16),3/4,0/0,- (0/0),- (0/0)
2023 United Cup RR,L vs Swiatek,42% (5/12),25% (1/4),0/0,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2022 BJK Cup Finals RR: CAN vs ITA RR,L vs Fernandez,0% (0/2),- (0/0),0/0,0/0,14% (1/7),1/3,0/1,- (0/0),- (0/0)
2022 Guadalajara 2 R16,L vs Gauff,67% (2/3),11% (1/9),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2022 US Open R128,L vs Rodina,44% (4/9),25% (2/8),0/1,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2024 (3 matches),,52.4%,30.4%,66.7%,100.0%,65.0%,42.9%,33.3%,40.0%,33.3%
2023 (14 matches),,53.9%,42.3%,48.0%,38.5%,53.7%,53.2%,55.0%,51.9%,55.2%
2022 (13 matches),,52.1%,47.3%,41.4%,75.0%,50.0%,27.3%,0.0%,37.5%,56.3%
2021 (8 matches),,49.5%,50.7%,50.0%,66.7%,60.2%,69.4%,76.5%,46.7%,53.3%
2020 (5 matches),,54.2%,54.2%,46.2%,42.9%,51.6%,57.1%,50.0%,71.4%,42.9%
Career (125 matches),,54.7%,49.8%,51.7%,52.3%,53.8%,50.7%,50.0%,53.1%,47.3%
