Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Renata Zarazua [MEX],4,1,80.0%,0,0,0,-,2021,2026,5,1.13,1.6%,4.9%,68.1%,61.2%,46.3%,56.5%,49.2%,56.8%,59.2%
5,Arantxa Rus [NED],2,3,40.0%,2,2,0,100.0%,2016,2024,3,0.90,0.9%,4.3%,64.9%,55.3%,43.2%,51.1%,43.9%,44.4%,42.3%
4,Aliona Bolsova [ESP],1,3,25.0%,1,0,1,0.0%,2020,2025,2,0.85,2.2%,7.4%,67.4%,61.5%,36.4%,53.3%,39.7%,42.9%,25.0%
4,Cristina Bucsa [ESP],3,1,75.0%,0,0,0,-,2019,2024,3,1.20,2.5%,6.2%,63.6%,68.9%,47.5%,61.1%,46.8%,58.8%,52.4%
4,Nao Hibino [JPN],4,0,100.0%,0,0,0,-,2022,2024,4,1.25,1.5%,4.5%,65.4%,63.8%,52.2%,59.8%,50.2%,55.6%,61.1%
4,Alize Cornet [FRA],1,3,25.0%,1,1,0,100.0%,2019,2023,4,0.89,0.3%,5.9%,68.8%,49.0%,38.9%,45.8%,48.0%,41.3%,58.8%
4,Jasmine Paolini [ITA],2,2,50.0%,0,0,0,-,2016,2023,2,1.01,4.0%,4.8%,55.6%,68.1%,43.6%,57.3%,43.2%,53.8%,43.8%
4,Beatriz Haddad Maia [BRA],1,3,25.0%,0,0,0,-,2016,2023,3,0.72,0.5%,5.3%,66.7%,54.3%,40.6%,49.8%,36.4%,61.1%,46.2%
4,Iga Swiatek [POL],1,3,25.0%,0,0,0,-,2017,2023,3,0.68,0.5%,4.3%,65.9%,54.9%,46.0%,51.9%,32.8%,55.6%,20.0%
4,Isabella Shinikova [BUL],3,1,75.0%,2,1,1,50.0%,2014,2021,0,,,,,,,,,,
4,Marie Bouzkova [CZE],3,1,75.0%,1,0,1,0.0%,2016,2021,2,0.93,1.7%,3.3%,74.6%,54.1%,26.1%,47.0%,49.4%,56.3%,57.1%
4,Maryna Zanevska [BEL],2,2,50.0%,0,0,0,-,2017,2021,1,1.09,0.9%,3.7%,73.8%,67.1%,50.0%,62.6%,40.9%,77.8%,33.3%
4,Georgina Garcia Perez [ESP],2,2,50.0%,2,1,1,50.0%,2017,2019,1,3.25,0.0%,0.0%,63.9%,73.9%,92.3%,80.6%,63.2%,0,62.5%
4,Anastasia Grymalska [ITA],2,2,50.0%,1,0,1,0.0%,2014,2017,0,,,,,,,,,,
3,Shuai Zhang [CHN],0,3,0.0%,0,0,0,-,2021,2026,3,0.71,1.0%,6.7%,62.9%,53.3%,33.3%,45.9%,38.5%,46.9%,46.7%
