Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,33.3%,33.3%,0.0%,6.3%,79.2%,47.4%,30.0%,43.8%,44.3%,44.0%,0.79,R32 (W50 Monastir)
2025,11,3,8,27.3%,9-18,33.3%,109-139,44.0%,1-2,33.3%,11,50.0%,38.2%,2.1%,8.3%,64.9%,57.0%,36.7%,49.9%,45.1%,47.4%,0.90,R16 (3x)
2024,20,13,7,65.0%,29-18,61.7%,246-213,53.6%,2-3,40.0%,17,67.7%,39.3%,1.6%,6.3%,66.8%,62.3%,44.7%,56.5%,45.4%,50.9%,1.04,W (Bastad 125)
2022,6,4,2,66.7%,10-6,62.5%,74-68,52.1%,1-0,100.0%,3,62.5%,51.6%,0.0%,2.1%,69.3%,59.4%,50.8%,56.8%,50.0%,53.4%,1.16,QF (2x)
2021,26,19,7,73.1%,40-21,65.6%,316-235,57.4%,4-2,66.7%,12,66.9%,40.7%,1.3%,4.0%,67.7%,60.0%,49.1%,56.5%,47.5%,51.8%,1.09,W (W80 Valencia)
2020,5,3,2,60.0%,6-5,54.5%,48-42,53.3%,0-0,-,2,50.0%,36.8%,1.6%,6.5%,55.6%,55.1%,43.6%,50.0%,44.9%,47.2%,0.90,QF (W100 Cairo)
2019,40,28,12,70.0%,61-30,67.0%,475-361,56.8%,2-5,28.6%,0,,,,,,,,,,,,W (W25 Santa Margherita Di Pula)
2018,29,18,11,62.1%,40-30,57.1%,340-287,54.2%,2-4,33.3%,0,,,,,,,,,,,,F (2x)
2017,33,21,12,63.6%,48-30,61.5%,405-340,54.4%,4-4,50.0%,0,,,,,,,,,,,,W (Warsaw $25K)
2016,32,22,10,68.8%,45-23,66.2%,354-284,55.5%,4-3,57.1%,0,,,,,,,,,,,,W (2x)
2015,26,19,7,73.1%,42-18,70.0%,313-205,60.4%,1-2,33.3%,0,,,,,,,,,,,,W (3x)
2014,23,19,4,82.6%,40-14,74.1%,289-192,60.1%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
2009,14,7,7,50.0%,17-15,53.1%,159-137,53.7%,0-2,0.0%,0,,,,,,,,,,,,SF (Latina-Nascosa 10K)
2008,11,7,4,63.6%,14-11,56.0%,109-98,52.7%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
Career,277,183,94,66.1%,401-241,62.5%,3243-2613,55.4%,24-29,45.3%,46,61.6%,39.9%,1.5%,6.0%,66.5%,59.9%,43.9%,54.5%,46.0%,50.2%,1.01,
