Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,1-4,20.0%,17-28,37.8%,0-0,-,2,52.2%,22.7%,10.5%,6.6%,52.0%,68.4%,34.2%,52.0%,36.2%,44.7%,0.75,R32 (2x)
2025,15,3,12,20.0%,13-22,37.1%,154-193,44.4%,6-2,75.0%,15,68.6%,17.7%,8.4%,8.0%,50.8%,72.6%,45.1%,59.1%,35.5%,47.3%,0.87,QF (Francavilla al Mare)
2024,30,8,22,26.7%,26-43,37.7%,307-367,45.5%,1-8,11.1%,30,71.1%,20.7%,9.2%,7.5%,51.2%,74.1%,44.3%,59.6%,36.7%,48.1%,0.91,QF (Noumea)
2023,63,36,27,57.1%,82-68,54.7%,730-698,51.1%,11-7,61.1%,62,72.1%,30.1%,9.4%,8.2%,50.3%,74.5%,43.8%,59.2%,41.3%,50.2%,1.01,W (2x)
2022,15,8,7,53.3%,17-13,56.7%,160-149,51.8%,2-2,50.0%,13,72.3%,30.4%,8.4%,7.6%,53.4%,71.3%,41.4%,57.4%,42.0%,49.8%,0.98,QF (2x)
2021,3,1,2,33.3%,4-5,44.4%,40-45,47.1%,0-1,0.0%,3,68.3%,27.9%,8.1%,10.3%,49.5%,72.6%,46.4%,59.3%,38.2%,48.6%,0.94,R16 (Braunschweig)
2019,9,6,3,66.7%,12-8,60.0%,108-95,53.2%,4-2,66.7%,9,72.0%,32.4%,12.0%,5.7%,52.3%,72.8%,43.1%,58.6%,41.3%,50.0%,1.00,F (Marbella)
2018,2,1,1,50.0%,3-2,60.0%,26-26,50.0%,1-1,50.0%,2,80.0%,20.0%,6.0%,4.8%,53.0%,74.2%,53.2%,64.3%,38.6%,50.9%,1.08,R16 (Mouilleron-Le-Captif)
2017,6,4,2,66.7%,9-3,75.0%,66-48,57.9%,1-1,50.0%,6,77.4%,37.3%,9.5%,4.2%,56.4%,69.3%,50.3%,61.0%,42.9%,52.6%,1.10,F (Sophia Antipolis)
2016,4,3,1,75.0%,6-4,60.0%,56-45,55.4%,1-2,33.3%,4,86.3%,23.4%,17.7%,4.6%,54.6%,75.6%,47.9%,63.0%,35.9%,50.7%,0.97,SF (Mouilleron-Le-Captif)
2015,32,27,5,84.4%,54-21,72.0%,406-322,55.8%,9-4,69.2%,32,79.0%,32.2%,11.4%,4.2%,53.5%,78.0%,48.4%,64.2%,41.6%,52.5%,1.16,W (3x)
2014,2,1,1,50.0%,2-2,50.0%,20-15,57.1%,0-1,0.0%,2,82.4%,31.3%,3.0%,4.0%,51.5%,69.2%,55.1%,62.4%,38.2%,51.1%,1.02,R16 (Genova)
2013,9,8,1,88.9%,15-7,68.2%,120-90,57.1%,1-0,100.0%,9,80.2%,34.9%,9.8%,6.7%,48.2%,76.9%,49.6%,62.8%,43.3%,53.0%,1.16,W (Le Gosier)
2012,3,1,2,33.3%,4-4,50.0%,39-31,55.7%,0-1,0.0%,3,82.4%,31.4%,13.2%,7.3%,49.8%,82.6%,42.7%,62.6%,41.9%,51.9%,1.12,R16 (Le Gosier)
2011,59,37,22,62.7%,77-57,57.5%,680-630,51.9%,15-12,55.6%,57,75.5%,28.9%,9.5%,5.0%,53.8%,72.3%,47.8%,61.0%,40.7%,50.7%,1.04,W (2x)
2010,28,15,13,53.6%,38-32,54.3%,357-322,52.6%,2-10,16.7%,28,73.2%,32.9%,6.4%,4.6%,56.7%,67.5%,48.5%,59.3%,42.0%,50.7%,1.03,F (2x)
2009,5,1,4,20.0%,4-9,30.8%,60-72,45.5%,1-3,25.0%,0,,,,,,,,,,,,R16 (Noumea)
2008,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,289,160,129,55.4%,367-308,54.4%,3357-3200,51.2%,55-57,49.1%,277,74.0%,28.8%,9.4%,6.3%,52.5%,73.2%,46.0%,60.3%,40.4%,50.3%,1.02,
