Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Pablo Carreno Busta [ESP],9,6,60.0%,5,2,3,40.0%,2010,2021,14,0.97,11.1%,7.5%,53.0%,76.0%,41.8%,59.9%,38.7%,64.8%,42.7%
12,Stan Wawrinka [SUI],3,9,25.0%,3,1,2,33.3%,2012,2019,12,0.83,7.4%,4.4%,53.8%,72.1%,43.4%,58.8%,34.4%,56.3%,34.8%
11,Richard Gasquet [FRA],3,8,27.3%,1,0,1,0.0%,2013,2023,11,0.84,9.0%,5.7%,48.7%,73.4%,40.8%,56.7%,36.3%,51.1%,44.6%
10,Gilles Simon [FRA],4,6,40.0%,5,2,3,40.0%,2011,2021,10,0.97,7.2%,6.0%,50.1%,72.5%,41.8%,57.2%,41.5%,58.9%,47.5%
10,Aljaz Bedene [SLO],4,6,40.0%,5,3,2,60.0%,2009,2020,9,0.90,8.9%,7.5%,50.7%,74.6%,42.9%,59.0%,37.1%,63.0%,39.7%
9,Roberto Bautista Agut [ESP],0,9,0.0%,1,0,1,0.0%,2011,2019,9,0.74,12.8%,5.0%,51.2%,68.7%,39.0%,54.2%,33.8%,58.6%,37.5%
9,Kei Nishikori [JPN],2,7,22.2%,5,4,1,80.0%,2012,2019,9,0.84,8.2%,6.8%,50.6%,72.1%,44.0%,58.2%,35.0%,54.9%,36.8%
8,David Goffin [BEL],3,5,37.5%,4,2,2,50.0%,2012,2023,8,0.91,11.7%,6.4%,54.5%,74.1%,40.5%,58.8%,37.4%,59.7%,44.7%
8,Marcel Granollers [ESP],5,3,62.5%,2,1,1,50.0%,2010,2017,8,1.13,6.4%,2.5%,51.6%,75.2%,47.6%,61.8%,43.2%,55.6%,45.9%
7,Joao Sousa [POR],4,3,57.1%,3,1,2,33.3%,2009,2023,6,1.02,12.2%,6.5%,52.0%,77.7%,47.2%,63.0%,37.7%,67.3%,43.2%
7,Fabio Fognini [ITA],3,4,42.9%,3,1,2,33.3%,2009,2023,6,1.05,9.9%,6.9%,51.9%,71.1%,46.9%,59.4%,42.4%,49.0%,40.9%
7,Marin Cilic [CRO],2,5,28.6%,4,3,1,75.0%,2012,2020,7,0.83,11.3%,7.1%,48.3%,74.9%,44.1%,59.0%,33.9%,58.0%,27.3%
7,Roger Federer [SUI],0,7,0.0%,2,0,2,0.0%,2012,2018,7,0.66,8.2%,6.5%,54.6%,68.3%,40.2%,55.5%,29.5%,55.7%,21.7%
7,Philipp Kohlschreiber [GER],3,4,42.9%,4,2,2,50.0%,2012,2017,7,0.98,8.4%,5.1%,54.5%,76.1%,46.9%,62.8%,36.5%,62.5%,41.9%
6,Lucas Pouille [FRA],3,3,50.0%,3,2,1,66.7%,2015,2023,6,0.96,10.5%,5.2%,56.1%,77.1%,50.3%,65.3%,33.3%,60.0%,30.8%
