Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 US Open R128,L vs Norrie,19,56,0.3,13.1%,38.6%,17,43,0.4,14.0%,35.5%,9.1%,5.0%,1.6,16.6%,10.3%
2022 Canada Masters R64,L vs Nishioka,35,47,0.7,28.7%,38.5%,24,44,0.5,22.4%,41.1%,4.7%,10.3%,1.3,14.8%,11.5%
2022 Washington R32,L vs Rune,25,30,0.8,21.0%,25.2%,18,22,0.8,18.6%,22.7%,7.2%,3.1%,2.0,26.9%,13.4%
2022 Washington R64,W vs Gojowczyk,29,29,1.0,22.3%,22.3%,22,25,0.9,19.8%,22.5%,0.9%,5.4%,0.7,20.0%,29.2%
2022 Wimbledon R128,L vs Halys,44,62,0.7,20.2%,28.4%,36,49,0.7,19.7%,26.8%,10.4%,8.7%,1.1,14.7%,12.8%
2022 Geneva R16,L vs Ruud,16,34,0.5,18.0%,38.2%,15,30,0.5,19.0%,38.0%,6.3%,8.9%,1.2,18.0%,14.6%
2022 Monte Carlo Masters R64,L vs Musetti,41,53,0.8,21.7%,28.0%,40,43,0.9,23.3%,25.0%,10.5%,12.2%,1.0,11.6%,11.6%
2022 Acapulco R32,L vs Medvedev,18,45,0.4,12.8%,31.9%,14,42,0.3,11.5%,34.4%,6.6%,4.9%,0.5,11.3%,21.3%
2021 US Open R128,L vs Lajovic,56,44,1.3,22.3%,17.5%,41,30,1.4,19.2%,14.1%,11.3%,8.0%,1.0,10.8%,11.2%
2021 Cincinnati Masters QF,L vs Rublev,46,39,1.2,28.2%,23.9%,37,32,1.2,28.0%,24.2%,9.1%,8.3%,1.9,25.8%,13.5%
2021 Gstaad QF,L vs Ruud,38,44,0.9,21.8%,25.3%,22,31,0.7,17.1%,24.0%,11.6%,5.4%,1.2,16.7%,13.8%
2021 Wimbledon R128,L vs Schwartzman,26,52,0.5,16.1%,32.3%,19,43,0.4,13.1%,29.7%,6.2%,6.2%,3.2,9.9%,3.1%
2021 Queen's Club R32,L vs Murray,18,29,0.6,18.8%,30.2%,16,27,0.6,18.6%,31.4%,10.5%,8.1%,1.1,14.6%,13.5%
2021 Roland Garros R128,L vs Ruud,57,63,0.9,21.9%,24.2%,57,63,0.9,23.8%,26.3%,,,1.1,9.6%,8.5%
2021 Madrid Masters R32,L vs Tsitsipas,12,31,0.4,13.8%,35.6%,11,28,0.4,13.9%,35.4%,8.9%,1.3%,1.1,20.7%,18.4%
2021 Madrid Masters R64,W vs Basilashvili,38,30,1.3,27.1%,21.4%,24,21,1.1,21.6%,18.9%,3.6%,9.0%,0.9,17.9%,20.7%
2021 Acapulco R32,L vs Tsitsipas,16,34,0.5,14.4%,30.6%,11,25,0.4,12.4%,28.1%,3.4%,9.0%,0.8,13.5%,18.0%
2021 Australian Open R128,L vs Gerasimov,54,67,0.8,17.3%,21.5%,54,67,0.8,20.9%,26.0%,,,0.7,6.4%,8.7%
2020 Roland Garros R64,L vs Coria,59,68,0.9,23.6%,27.2%,59,68,0.9,26.7%,30.8%,,,1.2,5.6%,4.8%
2020 Roland Garros R128,W vs Kwon,25,51,0.5,12.3%,25.0%,25,51,0.5,14.1%,28.8%,,,0.5,6.9%,14.2%
Career (127 matches),,5217,5416,1.0,20.2%,21.0%,4089,4753,0.9,18.1%,21.0%,5.9%,6.2%,1.0,12.4%,13.0%
