Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,1,0,1,0.0%,1-2,33.3%,20-19,51.3%,0-0,-,1,-,-,9.9%,5.3%,64.1%,73.8%,36.2%,60.3%,41.5%,51.0%,1.05,R128 (Australian Open)
2013,7,2,5,28.6%,5-11,31.3%,59-81,42.1%,1-0,100.0%,6,-,-,2.0%,5.4%,55.6%,55.7%,39.6%,48.5%,47.8%,48.1%,0.93,R16 (Acapulco)
2012,21,11,10,52.4%,25-21,54.3%,206-218,48.6%,3-0,100.0%,18,-,-,3.7%,5.1%,55.4%,63.3%,44.5%,54.9%,45.4%,50.2%,1.01,QF (Memphis)
2011,8,2,6,25.0%,6-13,31.6%,74-99,42.8%,0-1,0.0%,7,-,-,3.8%,5.1%,59.3%,58.0%,44.1%,52.4%,40.5%,46.9%,0.85,R16 (2x)
2010,3,0,3,0.0%,1-6,14.3%,20-40,33.3%,0-1,0.0%,2,-,-,3.2%,7.5%,60.2%,53.6%,24.3%,41.9%,30.7%,36.1%,0.53,R32 (2x)
2009,9,2,7,22.2%,7-16,30.4%,96-119,44.7%,1-1,50.0%,8,-,-,2.5%,6.7%,62.6%,61.1%,44.6%,54.9%,41.6%,48.0%,0.92,R16 (2x)
2008,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,1,-,-,1.7%,1.7%,70.7%,58.5%,23.5%,48.3%,34.6%,41.8%,0.67,R128 (2x)
2007,8,2,6,25.0%,5-13,27.8%,68-97,41.2%,0-3,0.0%,4,-,-,2.3%,8.9%,58.7%,62.0%,34.9%,50.8%,37.0%,44.4%,0.75,QF (Quebec City)
2006,19,5,14,26.3%,15-31,32.6%,177-233,43.2%,0-2,0.0%,12,-,-,2.7%,7.1%,61.5%,56.5%,41.4%,50.7%,42.7%,46.7%,0.87,R16 (3x)
2005,19,5,14,26.3%,12-29,29.3%,155-214,42.0%,1-2,33.3%,6,-,-,3.8%,10.7%,57.3%,58.9%,44.9%,52.9%,44.6%,48.9%,0.95,QF (Bangkok)
2004,13,3,10,23.1%,10-22,31.3%,138-176,43.9%,4-3,57.1%,5,-,-,1.4%,5.9%,59.1%,57.3%,46.7%,53.0%,43.6%,48.3%,0.93,R16 (Antwerp)
2003,27,12,15,44.4%,27-34,44.3%,268-298,47.3%,4-0,100.0%,4,-,-,1.8%,8.2%,53.8%,56.7%,39.9%,48.9%,46.9%,48.0%,0.92,QF (2x)
2002,23,11,12,47.8%,25-25,50.0%,235-240,49.5%,5-1,83.3%,0,,,,,,,,,,,,QF (Charleston)
2001,11,5,6,45.5%,13-15,46.4%,130-131,49.8%,1-0,100.0%,0,,,,,,,,,,,,QF (Shanghai)
2000,3,1,2,33.3%,3-4,42.9%,32-37,46.4%,1-0,100.0%,0,,,,,,,,,,,,R32 (Strasbourg)
1999,3,1,2,33.3%,2-5,28.6%,31-43,41.9%,2-1,66.7%,0,,,,,,,,,,,,R16 (Strasbourg)
Career,177,62,115,35.0%,157-251,38.5%,1717-2069,45.4%,23-15,60.5%,74,-,-,3.0%,6.5%,58.5%,59.7%,42.3%,52.5%,43.2%,47.9%,0.91,
