Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 Ilkley $50K R32,L vs Martic,38% (6/16),67% (4/6),1/4,47% (7/15),43% (3/7),2/3,0/0,0/0,0/0,0/0
2016 Surbiton $50K F,L vs Melnikova,40% (4/10),75% (3/4),2/3,55% (6/11),17% (1/6),1/3,0/1,1/2,0/0,1/1
2016 Tunis $50K R32,W vs Rus,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2016 Charlottesville VA $50K R32,L vs Tatishvili,73% (8/11),88% (7/8),6/7,73% (8/11),0% (0/8),2/7,0/1,1/2,0/0,1/1
2016 Dothan AL $50K R32,L vs Stewart,56% (5/9),60% (3/5),2/6,70% (7/10),0% (0/7),0/3,0/0,0/1,0/0,0/1
2016 Gonesse $10K R32,W vs Lechemia,75% (6/8),100% (6/6),0/1,29% (2/7),50% (1/2),3/4,0/0,0/0,0/0,0/0
2016 Australian Open Q2,L vs Hogenkamp,25% (2/8),50% (1/2),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/0
2016 Australian Open Q1,W vs Jaksic,86% (6/7),100% (6/6),1/1,14% (1/7),0% (0/1),5/5,1/1,0/0,0/0,0/0
2015 Equeurdreville $25K QF,L vs Ianchuk,56% (5/9),20% (1/5),0/3,63% (5/8),20% (1/5),1/1,0/0,0/1,0/0,0/0
2015 Equeurdreville $25K R16,W vs Albie,36% (5/14),60% (3/5),0/2,21% (3/14),33% (1/3),2/3,2/3,1/1,1/1,0/0
2015 Equeurdreville $25K R32,W vs Salas,77% (10/13),90% (9/10),5/7,64% (9/14),22% (2/9),4/8,1/1,0/0,1/1,0/0
2015 Joue Les Tours $50K SF,L vs Fridman,25% (2/8),50% (1/2),0/3,75% (6/8),17% (1/6),0/1,0/0,1/3,0/0,0/1
2015 Joue Les Tours $50K QF,W vs Eraydin,46% (6/13),100% (6/6),2/4,43% (6/14),0% (0/6),4/6,1/2,2/3,0/1,2/2
2015 Joue Les Tours $50K R32,W vs Honcova,78% (7/9),71% (5/7),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2015 Las Vegas NV $50K R32,L vs Oprandi,11% (1/9),100% (1/1),1/3,67% (6/9),33% (2/6),0/1,0/0,1/2,0/0,1/1
2015 Saint Malo $50K R32,L vs Vikhlyantseva,47% (8/17),63% (5/8),1/6,53% (9/17),22% (2/9),2/5,0/1,3/3,0/0,0/0
2015 Biarritz $100K QF,L vs Oprandi,29% (2/7),50% (1/2),1/5,75% (6/8),0% (0/6),0/1,0/0,0/1,0/0,0/1
2015 Biarritz $100K R16,W vs Dominguez Lino,64% (7/11),57% (4/7),1/3,55% (6/11),50% (3/6),2/4,1/1,1/1,1/1,0/0
2015 US Open Q1,L vs Hsieh,53% (8/15),75% (6/8),3/8,60% (9/15),11% (1/9),2/5,0/0,0/0,0/0,0/0
2015 Washington Q1,L vs Broady,0% (0/10),- (0/0),0/1,50% (5/10),40% (2/5),0/0,0/0,1/3,0/0,0/1
2016 (8 matches),,54.5%,81.0%,50.0%,49.4%,18.4%,55.2%,50.0%,33.3%,-,66.7%
2015 (20 matches),,48.1%,72.3%,38.2%,50.5%,23.4%,62.7%,68.8%,57.1%,62.5%,54.5%
2014 (13 matches),,46.6%,82.6%,45.8%,46.6%,23.5%,55.6%,63.6%,55.6%,50.0%,100.0%
2013 (31 matches),,43.3%,77.9%,25.4%,47.8%,17.8%,71.0%,81.8%,60.7%,75.0%,50.0%
2012 (19 matches),,45.6%,68.7%,32.4%,56.9%,20.4%,50.0%,84.6%,52.9%,71.4%,75.0%
Career (98 matches),,44.6%,76.0%,33.4%,50.7%,20.2%,61.4%,75.4%,50.5%,67.6%,55.8%
